login_id,customer_id,login_ts,channel,ip_country,is_success,is_unusual_device,is_unusual_location,is_flagged_suspicious,hour,dayofweek,anomaly_score,is_anomaly
L501819,C100445,2025-11-14 22:54:32,1,14,True,0,0,False,22,4,0.2153094713254216,False
L501820,C100446,2025-10-24 11:52:27,1,14,True,0,0,False,11,4,0.2704374268793369,False
L501821,C100446,2025-12-03 19:16:43,2,14,True,0,0,False,19,2,0.24827587555421998,False
L501822,C100446,2025-11-01 12:38:18,2,14,True,0,0,False,12,5,0.25267506682943464,False
L501823,C100446,2025-11-20 07:50:16,2,14,True,0,0,False,7,3,0.23079871164224064,False
L501824,C100446,2025-11-29 10:34:25,1,14,True,0,0,False,10,5,0.24356062828121,False
L501825,C100446,2025-11-30 21:31:13,2,14,True,0,0,False,21,6,0.19642741930079177,False
L501826,C100447,2025-11-09 15:48:47,1,1,True,0,0,False,15,6,0.16279049495613118,False
L501827,C100447,2025-10-19 08:28:30,2,1,True,0,0,False,8,6,0.13906202116140354,False
L501828,C100447,2025-11-04 06:11:51,1,1,True,0,0,False,6,1,0.15085755944539592,False
L501829,C100448,2025-10-25 11:38:25,1,8,True,0,0,False,11,5,0.2416330723680823,False
L501830,C100448,2025-10-19 12:37:36,2,8,True,0,0,False,12,6,0.2125370734692889,False
L501831,C100448,2025-12-15 14:45:25,1,8,True,0,0,False,14,0,0.21621306809851976,False
L501832,C100448,2025-11-16 22:36:19,2,8,True,0,0,False,22,6,0.15944044127799817,False
L501833,C100449,2025-11-06 09:20:39,2,14,True,0,0,False,9,3,0.2501677386311526,False
L501834,C100449,2025-10-21 16:04:57,1,14,True,0,0,False,16,1,0.25104999972689734,False
L501835,C100449,2025-11-03 06:25:23,1,14,True,0,0,False,6,0,0.18218505172874533,False
L501836,C100449,2025-10-27 16:11:40,1,14,True,0,0,False,16,0,0.22818027391006168,False
L501837,C100449,2025-11-01 16:05:46,1,14,True,0,0,False,16,5,0.26502809851533027,False
L501838,C100450,2025-11-24 08:21:46,2,8,True,0,0,False,8,0,0.18543279275721858,False
L501839,C100450,2025-10-29 20:51:46,2,8,True,0,0,False,20,2,0.21827495772585165,False
L501840,C100450,2025-12-10 15:08:57,1,8,True,0,0,False,15,2,0.24902784488837237,False
L501841,C100451,2025-11-16 15:56:14,1,6,True,0,0,False,15,6,0.21041977358832148,False
L501842,C100451,2025-11-26 10:14:11,1,6,True,0,0,False,10,2,0.2295564122671398,False
L501843,C100452,2025-10-21 06:41:58,2,5,True,0,0,False,6,1,0.17957385179753216,False
L501844,C100452,2025-10-19 20:16:49,2,5,True,0,0,False,20,6,0.17449916676833466,False
L501845,C100452,2025-12-11 19:09:11,1,5,True,0,0,False,19,3,0.22992129819495022,False
L501846,C100452,2025-11-23 22:31:04,0,5,True,0,0,False,22,6,0.05878605934211445,False
L501847,C100453,2025-11-08 19:16:17,1,14,True,0,0,False,19,5,0.24763472817034354,False
L501848,C100453,2025-11-20 15:47:33,1,14,True,0,0,False,15,3,0.2740695046349696,False
L501849,C100453,2025-12-03 10:02:28,1,14,True,0,0,False,10,2,0.2655172517683834,False
L501850,C100453,2025-10-22 22:02:46,1,14,True,0,0,False,22,2,0.20427374076317018,False
L501851,C100453,2025-10-27 08:27:05,1,14,True,0,0,False,8,0,0.21854628201026638,False
L501852,C100453,2025-10-18 16:28:59,1,14,True,0,0,False,16,5,0.26502809851533027,False
L501853,C100454,2025-12-14 12:10:08,1,4,True,0,0,False,12,6,0.19927148781629822,False
L501854,C100454,2025-11-05 16:27:11,1,4,True,0,0,False,16,2,0.23191731449673153,False
L501855,C100454,2025-10-18 13:07:59,1,4,True,0,0,False,13,5,0.2212248092050988,False
L501856,C100454,2025-12-06 12:33:17,1,4,True,0,0,False,12,5,0.22198187776586703,False
L501857,C100454,2025-12-02 07:48:15,1,4,True,0,0,False,7,1,0.18478172842170582,False
L501858,C100455,2025-11-25 13:45:48,1,14,True,0,0,False,13,1,0.257707597576848,False
L501859,C100455,2025-11-28 16:13:55,1,14,True,0,0,False,16,4,0.27475577558328207,False
L501860,C100455,2025-10-29 06:02:31,2,14,True,0,0,False,6,2,0.21180847296075322,False
L501861,C100455,2025-10-29 09:19:25,1,14,True,0,0,False,9,2,0.2634543532682891,False
L501862,C100455,2025-11-07 18:47:50,1,14,True,0,0,False,18,4,0.2694499287419657,False
L501863,C100455,2025-12-08 22:17:28,1,14,True,0,0,False,22,0,0.1727142372022945,False
L501864,C100456,2025-11-11 17:38:36,2,2,True,0,0,False,17,1,0.19510219110844562,False
L501865,C100456,2025-11-30 13:25:23,2,2,True,0,0,False,13,6,0.17759665287947635,False
L501866,C100456,2025-12-08 08:26:02,2,2,True,0,0,False,8,0,0.1597390662216417,False
L501867,C100456,2025-11-05 07:09:11,2,2,True,0,0,False,7,2,0.18133356095032227,False
L501868,C100457,2025-11-23 12:05:13,1,14,True,0,0,False,12,6,0.22878945758689406,False
L501869,C100457,2025-10-23 09:38:01,1,14,True,0,0,False,9,3,0.2643446144678102,False
L501870,C100457,2025-11-28 21:30:34,1,14,True,0,0,False,21,4,0.23552937064995483,False
L501871,C100458,2025-10-30 15:24:12,2,0,True,0,0,False,15,3,0.17563381016888124,False
L501872,C100458,2025-10-17 11:59:21,2,0,True,0,0,False,11,4,0.16057830388717687,False
L501873,C100458,2025-10-23 09:23:52,1,0,True,0,0,False,9,3,0.15863881620308684,False
L501874,C100458,2025-11-02 14:49:58,2,0,True,0,0,False,14,6,0.1399852872369023,False
L501875,C100458,2025-10-20 21:53:02,2,0,True,0,0,False,21,0,0.12364766257553728,False
L501876,C100458,2025-12-09 09:04:47,2,0,True,0,0,False,9,1,0.15318978141353623,False
L501877,C100459,2025-12-07 22:30:48,1,5,True,0,0,False,22,6,0.15899535578211133,False
L501878,C100459,2025-11-04 15:40:58,1,5,True,0,0,False,15,1,0.21416828374638647,False
L501879,C100460,2025-11-11 15:48:39,1,2,True,0,0,False,15,1,0.19359115176724317,False
L501880,C100460,2025-11-29 10:25:09,1,2,True,0,0,False,10,5,0.1891764862216493,False
L501881,C100460,2025-12-08 11:08:51,1,2,True,0,0,False,11,0,0.17526600039810292,False
L501882,C100460,2025-10-31 09:53:38,2,2,True,0,0,False,9,4,0.19518769426284122,False
L501883,C100460,2025-10-23 14:32:02,1,2,True,0,0,False,14,3,0.2087047129553365,False
L501884,C100461,2025-11-04 09:59:54,1,9,True,0,0,False,9,1,0.21919909081875222,False
L501885,C100461,2025-12-12 20:45:40,1,9,True,0,0,False,20,4,0.2263046618362115,False
L501886,C100461,2025-11-02 15:44:25,1,9,True,0,0,False,15,6,0.2192738213629553,False
L501887,C100461,2025-12-14 06:57:32,2,9,True,0,0,False,6,6,0.1595631610079934,False
L501888,C100461,2025-12-15 09:14:06,2,9,True,0,0,False,9,0,0.18281021964425592,False
L501889,C100462,2025-10-15 13:25:44,2,4,True,0,0,False,13,2,0.22198489709502084,False
L501890,C100462,2025-11-19 14:32:51,1,4,True,0,0,False,14,2,0.22683948750790212,False
L501891,C100462,2025-11-20 20:40:13,2,4,True,0,0,False,20,3,0.20619352356539422,False
L501892,C100463,2025-10-31 07:30:22,2,9,True,0,0,False,7,4,0.19965119017269217,False
L501893,C100463,2025-12-12 22:53:51,2,9,True,0,0,False,22,4,0.18384011181888316,False
L501894,C100463,2025-11-12 15:43:31,1,9,True,0,0,False,15,2,0.2432964858241773,False
L501895,C100463,2025-11-02 11:24:03,2,9,True,0,0,False,11,6,0.19887610240133557,False
L501896,C100463,2025-11-07 14:43:52,1,9,True,0,0,False,14,4,0.2514394155049547,False
L501897,C100464,2025-11-22 10:03:59,2,8,True,0,0,False,10,5,0.23300787509431342,False
L501898,C100464,2025-11-02 17:35:33,1,8,True,0,0,False,17,6,0.22531835189752492,False
L501899,C100464,2025-12-03 22:38:48,1,8,True,0,0,False,22,2,0.19567045593688814,False
L501900,C100464,2025-12-12 10:09:55,2,8,True,0,0,False,10,4,0.23545460120481043,False
L501901,C100464,2025-12-02 15:08:56,2,8,True,0,0,False,15,1,0.23375573128141103,False
L501902,C100464,2025-12-15 07:48:02,2,8,True,0,0,False,7,0,0.17394502343213392,False
L501903,C100465,2025-10-29 07:41:37,0,5,True,0,0,False,7,2,0.09153393338761395,False
L501904,C100465,2025-10-28 14:26:34,2,5,True,0,0,False,14,1,0.21124000657935338,False
L501905,C100465,2025-12-13 06:00:56,1,5,True,0,0,False,6,5,0.18190194444005925,False
L501906,C100465,2025-11-14 19:29:28,1,5,True,0,0,False,19,4,0.2294675343277482,False
L501907,C100465,2025-12-09 11:07:49,1,5,True,0,0,False,11,1,0.21496033722481073,False
L501908,C100465,2025-11-13 07:39:39,2,5,True,0,0,False,7,3,0.205428368853934,False
L501909,C100466,2025-11-24 14:37:14,2,14,True,0,0,False,14,0,0.2252031623503835,False
L501910,C100466,2025-11-25 09:08:25,2,14,True,0,0,False,9,1,0.23249510567429466,False
L501911,C100466,2025-10-29 14:30:09,1,14,True,0,0,False,14,2,0.27106552420569907,False
L501912,C100466,2025-11-26 19:37:25,2,14,True,0,0,False,19,2,0.24827587555421998,False
L501913,C100466,2025-12-10 20:44:09,2,14,True,0,0,False,20,2,0.23749623303814676,False
L501914,C100466,2025-12-08 14:14:35,1,14,True,0,0,False,14,0,0.23379711930176783,False
L501915,C100467,2025-11-28 16:59:59,1,14,True,0,0,False,16,4,0.27475577558328207,False
L501916,C100467,2025-11-22 10:09:38,2,14,True,0,0,False,10,5,0.24279042747159274,False
L501917,C100467,2025-10-15 21:25:48,2,14,True,0,0,False,21,2,0.2217484600060965,False
L501918,C100467,2025-12-03 22:04:37,1,14,True,0,0,False,22,2,0.20427374076317018,False
L501919,C100467,2025-12-02 14:39:28,2,14,True,0,0,False,14,1,0.2487012173771227,False
L501920,C100468,2025-11-26 13:06:10,2,6,True,0,0,False,13,2,0.22592533038395524,False
L501921,C100468,2025-10-20 22:45:38,1,6,True,0,0,False,22,0,0.1543026030395035,False
L501922,C100468,2025-10-15 11:07:05,1,6,True,0,0,False,11,2,0.2345340237658048,False
L501923,C100469,2025-11-22 22:23:49,1,8,True,0,0,False,22,5,0.19560850978709277,False
L501924,C100469,2025-10-28 11:13:51,2,8,True,0,0,False,11,1,0.22948658163153296,False
L501925,C100469,2025-11-10 15:17:52,1,8,True,0,0,False,15,0,0.21697453466033945,False
L501926,C100470,2025-11-26 06:00:40,2,2,True,0,0,False,6,2,0.17499368842929852,False
L501927,C100470,2025-10-24 19:30:04,1,2,True,0,0,False,19,4,0.20393406626506194,False
L501928,C100470,2025-11-01 15:02:13,2,2,True,0,0,False,15,5,0.19885814266277813,False
L501929,C100470,2025-10-23 11:29:35,1,2,True,0,0,False,11,3,0.20416387879160647,False
L501930,C100471,2025-11-15 09:23:53,2,14,True,0,0,False,9,5,0.23792883827303696,False
L501931,C100471,2025-11-03 19:06:08,2,14,True,0,0,False,19,0,0.20783452528557977,False
L501932,C100471,2025-11-05 08:05:12,1,14,True,0,0,False,8,2,0.25429661162226413,False
L501933,C100472,2025-12-04 13:46:22,2,1,True,0,0,False,13,3,0.1952763057902086,False
L501934,C100472,2025-11-16 10:27:25,1,1,True,0,0,False,10,6,0.14983422750496456,False
L501935,C100472,2025-12-13 10:13:43,1,1,True,0,0,False,10,5,0.17075106525440653,False
L501936,C100473,2025-11-13 09:48:05,2,13,True,0,0,False,9,3,0.22018091826399,False
L501937,C100473,2025-10-19 18:49:12,1,13,True,0,0,False,18,6,0.1976903468917235,False
L501938,C100473,2025-10-18 11:36:10,2,13,True,0,0,False,11,5,0.2183676648769164,False
L501939,C100473,2025-11-29 08:22:55,1,13,True,0,0,False,8,5,0.20519557549373058,False
L501940,C100473,2025-11-04 20:10:32,1,13,True,0,0,False,20,1,0.20109514888198265,False
L501941,C100473,2025-11-20 21:15:52,0,13,True,0,0,False,21,3,0.09930721803405607,False
L501942,C100474,2025-10-31 14:58:44,2,14,True,0,0,False,14,4,0.2708946302116721,False
L501943,C100474,2025-10-22 21:22:24,2,14,True,0,0,False,21,2,0.2217484600060965,False
L501944,C100474,2025-12-06 12:51:15,1,14,True,0,0,False,12,5,0.25817323461626945,False
L501945,C100474,2025-11-15 10:18:20,2,14,True,0,0,False,10,5,0.24279042747159274,False
L501946,C100475,2025-10-18 14:12:05,1,5,True,0,0,False,14,5,0.2266242956976578,False
L501947,C100475,2025-12-13 09:23:00,2,5,True,0,0,False,9,5,0.2136712076757783,False
L501948,C100475,2025-10-17 11:09:51,1,5,True,0,0,False,11,4,0.2382968578729573,False
L501949,C100475,2025-12-13 21:19:00,1,5,True,0,0,False,21,5,0.19198595400580154,False
L501950,C100475,2025-12-04 08:41:34,2,5,True,0,0,False,8,3,0.2135075374865591,False
L501951,C100476,2025-12-04 08:46:49,2,5,True,0,0,False,8,3,0.2135075374865591,False
L501952,C100476,2025-11-17 17:07:13,2,5,True,0,0,False,17,0,0.18807246509817144,False
L501953,C100476,2025-11-18 17:37:55,1,5,True,0,0,False,17,1,0.21197705809990652,False
L501954,C100476,2025-11-28 14:29:55,2,5,True,0,0,False,14,4,0.22819029928885048,False
L501955,C100476,2025-10-24 19:42:47,2,5,True,0,0,False,19,4,0.21747946623200026,False
L501956,C100477,2025-10-20 21:17:03,1,13,True,0,0,False,21,0,0.17620121848056358,False
L501957,C100477,2025-12-05 22:21:09,1,13,True,0,0,False,22,4,0.19684731430029967,False
L501958,C100477,2025-11-16 16:12:55,2,13,True,0,0,False,16,6,0.19580332588458926,False
L501959,C100477,2025-11-08 22:25:55,1,13,True,0,0,False,22,5,0.17868226771681828,False
L501960,C100477,2025-10-15 22:17:09,1,13,True,0,0,False,22,2,0.18921159567548373,False
L501961,C100477,2025-11-25 12:10:04,1,13,True,0,0,False,12,1,0.22997748477478108,False
L501962,C100478,2025-11-10 07:54:57,2,8,True,0,0,False,7,0,0.17394502343213392,False
L501963,C100478,2025-12-03 11:13:34,1,8,True,0,0,False,11,2,0.24808068410061662,False
L501964,C100478,2025-11-17 13:49:37,2,8,True,0,0,False,13,0,0.21067692050827158,False
L501965,C100478,2025-10-18 08:49:32,0,8,True,0,0,False,8,5,0.08845997099222214,False
L501966,C100478,2025-12-03 08:08:51,2,8,True,0,0,False,8,2,0.21799133181916908,False
L501967,C100478,2025-10-24 12:21:13,2,8,True,0,0,False,12,4,0.24331675192431168,False
L501968,C100479,2025-11-21 10:15:39,2,14,True,0,0,False,10,4,0.2535306098412465,False
L501969,C100479,2025-10-28 14:31:12,2,14,True,0,0,False,14,1,0.2487012173771227,False
L501970,C100479,2025-11-19 14:28:40,2,14,True,0,0,False,14,2,0.2629580171548705,False
L501971,C100479,2025-11-25 18:53:47,2,14,True,0,0,False,18,1,0.2391631902152433,False
L501972,C100479,2025-12-14 15:20:34,1,14,True,0,0,False,15,6,0.23281789994414576,False
L501973,C100479,2025-12-15 13:54:00,2,14,True,0,0,False,13,0,0.22372139019015486,False
L501974,C100480,2025-10-20 20:38:28,1,14,True,0,0,False,20,0,0.20981647159541367,False
L501975,C100480,2025-10-19 12:15:08,2,14,True,0,0,False,12,6,0.22557558814123135,False
L501976,C100480,2025-11-14 22:21:09,2,14,True,0,0,False,22,4,0.20732986136721432,False
L501977,C100480,2025-11-15 11:57:43,2,14,True,0,0,False,11,5,0.24899170250758507,False
L501978,C100480,2025-10-30 12:51:36,0,14,True,0,0,False,12,3,0.13721611588712157,False
L501979,C100481,2025-11-08 14:43:07,1,14,True,0,0,False,14,5,0.2633618692302298,False
L501980,C100481,2025-12-14 20:11:59,2,14,True,0,0,False,20,6,0.20666769282330788,False
L501981,C100481,2025-11-28 16:33:57,1,14,True,0,0,False,16,4,0.27475577558328207,False
L501982,C100481,2025-11-18 14:57:27,2,14,True,0,0,False,14,1,0.2487012173771227,False
L501983,C100482,2025-11-23 06:22:34,1,2,True,0,0,False,6,6,0.13675840805118722,False
L501984,C100482,2025-11-28 08:06:42,2,2,True,0,0,False,8,4,0.18855076155352557,False
L501985,C100482,2025-12-04 09:42:49,2,2,True,0,0,False,9,3,0.19854642419727953,False
L501986,C100482,2025-12-10 17:46:14,1,2,True,0,0,False,17,2,0.20854551053127163,False
L501987,C100483,2025-11-21 15:17:36,2,0,True,0,0,False,15,4,0.16884652065501915,False
L501988,C100483,2025-11-06 18:04:38,1,0,True,0,0,False,18,3,0.16651857024992878,False
L501989,C100483,2025-11-19 12:29:07,2,0,True,0,0,False,12,2,0.16632696799684799,False
L501990,C100483,2025-12-08 06:25:36,1,0,True,0,0,False,6,0,0.11409311610464357,False
L501991,C100484,2025-11-26 20:32:21,1,8,True,0,0,False,20,2,0.22931798820511917,False
L501992,C100484,2025-10-17 07:46:22,1,8,True,0,0,False,7,4,0.21840675175976515,False
L501993,C100484,2025-11-03 12:14:31,1,8,True,0,0,False,12,0,0.21606787896116336,False
L501994,C100485,2025-11-26 18:54:24,2,8,True,0,0,False,18,2,0.2295997669832589,False
L501995,C100485,2025-12-08 16:29:54,1,8,True,0,0,False,16,0,0.21333587317551284,False
L501996,C100485,2025-11-08 10:07:19,2,8,True,0,0,False,10,5,0.23300787509431342,False
L501997,C100485,2025-11-25 08:35:32,2,8,True,0,0,False,8,1,0.21150420122671965,False
L501998,C100486,2025-11-02 16:36:24,1,14,True,0,0,False,16,6,0.2342545288563322,False
L501999,C100486,2025-12-04 22:12:10,1,14,True,0,0,False,22,3,0.2159635244151633,False
L502000,C100486,2025-10-24 13:57:05,2,14,True,0,0,False,13,4,0.2697414497105927,False
L502001,C100486,2025-12-03 09:28:39,2,14,True,0,0,False,9,2,0.24637594144157893,False
L502002,C100486,2025-11-20 17:45:48,0,14,True,0,0,False,17,3,0.12910105041253195,False
L502003,C100487,2025-10-18 20:30:59,1,14,True,0,0,False,20,5,0.23527474745838206,False
L502004,C100487,2025-12-15 14:37:12,1,14,True,0,0,False,14,0,0.23379711930176783,False
L502005,C100488,2025-10-15 21:15:40,2,6,True,0,0,False,21,2,0.19515370826466927,False
L502006,C100488,2025-11-10 19:53:46,1,6,True,0,0,False,19,0,0.18953550202494707,False
L502007,C100488,2025-12-10 17:55:31,2,6,True,0,0,False,17,2,0.22379693404464573,False
L502008,C100488,2025-11-10 11:39:00,2,6,True,0,0,False,11,0,0.19528786522178965,False
L502009,C100488,2025-12-04 16:30:15,2,6,True,0,0,False,16,3,0.23332742168694304,False
L502010,C100488,2025-10-25 13:59:52,1,6,True,0,0,False,13,5,0.23114690487902934,False
L502011,C100489,2025-12-07 09:06:12,2,14,True,0,0,False,9,6,0.20821526285452008,False
L502012,C100489,2025-11-26 09:11:16,2,14,True,0,0,False,9,2,0.24637594144157893,False
L502013,C100489,2025-10-22 09:37:37,2,14,True,0,0,False,9,2,0.24637594144157893,False
L502014,C100489,2025-11-23 06:03:36,1,14,True,0,0,False,6,6,0.1803494135696443,False
L502015,C100489,2025-11-20 14:48:38,1,14,True,0,0,False,14,3,0.2769741268808153,False
L502016,C100490,2025-10-24 20:18:49,2,14,True,0,0,False,20,4,0.24827629889668307,False
L502017,C100490,2025-10-21 17:05:21,1,14,True,0,0,False,17,1,0.24720840767843588,False
L502018,C100491,2025-11-05 15:27:43,1,8,True,0,0,False,15,2,0.24902784488837237,False
L502019,C100491,2025-11-29 22:39:19,2,8,True,0,0,False,22,5,0.18362892479607706,False
L502020,C100491,2025-12-06 20:42:55,2,8,True,0,0,False,20,5,0.21947411760580787,False
L502021,C100492,2025-11-25 09:41:39,1,9,True,0,0,False,9,1,0.21919909081875222,False
L502022,C100492,2025-11-04 15:19:13,2,9,True,0,0,False,15,1,0.22196007703637594,False
L502023,C100492,2025-11-15 06:33:41,1,9,True,0,0,False,6,5,0.18709007216699658,False
L502024,C100492,2025-10-22 08:34:39,2,9,True,0,0,False,8,2,0.20722071939451736,False
L502025,C100492,2025-11-10 13:22:37,1,9,True,0,0,False,13,0,0.20842323667822416,False
L502026,C100492,2025-10-20 16:52:47,2,9,True,0,0,False,16,0,0.1963990627648955,False
L502027,C100493,2025-11-16 15:13:26,1,9,True,0,0,False,15,6,0.2192738213629553,False
L502028,C100493,2025-11-30 08:27:04,1,9,True,0,0,False,8,6,0.19159403504193984,False
L502029,C100493,2025-12-11 06:03:47,1,9,True,0,0,False,6,3,0.2041002759133127,False
L502030,C100493,2025-11-09 13:15:56,1,9,True,0,0,False,13,6,0.21809626636065887,False
L502031,C100493,2025-10-20 22:25:22,1,9,True,0,0,False,22,0,0.1564432116908573,False
L502032,C100494,2025-11-18 15:34:51,1,8,True,0,0,False,15,1,0.23701185697752497,False
L502033,C100494,2025-10-20 16:57:49,2,8,True,0,0,False,16,0,0.20906054846030103,False
L502034,C100494,2025-12-08 13:21:24,2,8,True,0,0,False,13,0,0.21067692050827158,False
L502035,C100494,2025-10-16 22:18:23,0,8,True,0,0,False,22,3,0.08558887085292244,False
L502036,C100494,2025-11-09 19:09:38,1,8,True,0,0,False,19,6,0.2071399695340792,False
L502037,C100495,2025-11-25 17:52:34,2,14,True,0,0,False,17,1,0.24642272591495384,False
L502038,C100495,2025-11-04 09:28:16,2,14,True,0,0,False,9,1,0.23249510567429466,False
L502039,C100495,2025-12-13 20:52:27,1,14,True,0,0,False,20,5,0.23527474745838206,False
L502040,C100496,2025-11-12 09:24:39,1,4,True,0,0,False,9,2,0.2225621505882751,False
L502041,C100496,2025-11-10 07:47:58,2,4,True,0,0,False,7,0,0.16069595163360617,False
L502042,C100497,2025-12-08 20:34:07,1,0,True,0,0,False,20,0,0.12929108987543292,False
L502043,C100497,2025-10-18 14:09:33,2,0,True,0,0,False,14,5,0.16663609187783202,False
L502044,C100497,2025-11-01 19:12:53,2,0,True,0,0,False,19,5,0.1549952648653049,False
L502045,C100497,2025-11-22 08:08:14,2,0,True,0,0,False,8,5,0.14792959809990758,False
L502046,C100498,2025-11-07 22:09:02,0,2,True,0,0,False,22,4,0.069429244780296,False
L502047,C100498,2025-10-24 09:58:59,1,2,True,0,0,False,9,4,0.19656430544114767,False
L502048,C100498,2025-12-13 09:20:47,2,2,True,0,0,False,9,5,0.19165582486208843,False
L502049,C100498,2025-12-03 10:25:10,1,2,True,0,0,False,10,2,0.2006017632185727,False
L502050,C100498,2025-11-23 12:22:46,1,2,True,0,0,False,12,6,0.1781891628563097,False
L502051,C100499,2025-12-08 19:13:07,1,1,True,0,0,False,19,0,0.15892718271952855,False
L502052,C100499,2025-10-21 14:37:26,2,1,True,0,0,False,14,1,0.17756721596794756,False
L502053,C100499,2025-11-28 17:13:44,2,1,True,0,0,False,17,4,0.1900474361353841,False
L502054,C100499,2025-11-03 21:13:34,2,1,True,0,0,False,21,0,0.13814048065463524,False
L502055,C100499,2025-10-15 14:59:51,2,1,True,0,0,False,14,2,0.19163684025736016,False
L502056,C100500,2025-12-13 17:18:46,2,9,True,0,0,False,17,5,0.22282218778562274,False
L502057,C100500,2025-11-13 22:01:41,2,9,True,0,0,False,22,3,0.18246588529309626,False
L502058,C100500,2025-12-03 09:22:10,1,9,True,0,0,False,9,2,0.23757190024766311,False
L502059,C100500,2025-10-23 12:09:05,1,9,True,0,0,False,12,3,0.2503254973051086,False
L502060,C100500,2025-11-06 19:46:22,2,9,True,0,0,False,19,3,0.22459220621034237,False
L502061,C100501,2025-10-20 07:04:23,1,8,True,0,0,False,7,0,0.1899753283121134,False
L502062,C100501,2025-11-28 10:49:50,1,8,True,0,0,False,10,4,0.24494345035448645,False
L502063,C100501,2025-11-14 09:33:15,1,8,True,0,0,False,9,4,0.24344266738221632,False
L502064,C100501,2025-11-07 14:03:12,2,8,True,0,0,False,14,4,0.247449818368067,False
L502065,C100501,2025-11-11 21:20:33,2,8,True,0,0,False,21,1,0.20207783983637206,False
L502066,C100501,2025-12-12 17:52:49,2,8,True,0,0,False,17,4,0.24637966788597404,False
L502067,C100502,2025-10-15 13:19:30,1,14,True,0,0,False,13,2,0.2749224953458098,False
L502068,C100502,2025-12-13 18:07:50,2,14,True,0,0,False,18,5,0.24549753848717565,False
L502069,C100502,2025-11-28 19:54:45,2,14,True,0,0,False,19,4,0.2583740539956129,False
L502070,C100502,2025-11-22 21:28:58,2,14,True,0,0,False,21,5,0.21810393383621235,False
L502071,C100502,2025-11-24 11:28:03,1,14,True,0,0,False,11,0,0.2294171861873004,False
L502072,C100502,2025-11-09 17:22:21,1,14,True,0,0,False,17,6,0.23082305050175,False
L502073,C100503,2025-10-20 07:00:25,1,0,True,0,0,False,7,0,0.11961912296721644,False
L502074,C100503,2025-11-21 08:48:06,2,0,True,0,0,False,8,4,0.14818617369804654,False
L502075,C100503,2025-10-25 13:34:29,2,0,True,0,0,False,13,5,0.16670353312077502,False
L502076,C100503,2025-12-05 19:31:06,1,0,True,0,0,False,19,4,0.1633268215585183,False
L502077,C100503,2025-11-02 13:50:09,1,0,True,0,0,False,13,6,0.1418689202286404,False
L502078,C100504,2025-11-12 14:20:26,1,6,True,0,0,False,14,2,0.22982777331708304,False
L502079,C100504,2025-10-15 21:17:40,2,6,True,0,0,False,21,2,0.19515370826466927,False
L502080,C100504,2025-11-06 20:59:50,2,6,True,0,0,False,20,3,0.21392854749696955,False
L502081,C100504,2025-10-15 15:58:00,1,6,True,0,0,False,15,2,0.23040170018363054,False
L502082,C100505,2025-10-20 18:18:03,2,4,True,0,0,False,18,0,0.18110097071559006,False
L502083,C100505,2025-11-07 22:18:18,2,4,True,0,0,False,22,4,0.16860729839804345,False
L502084,C100505,2025-11-14 09:41:16,1,4,True,0,0,False,9,4,0.22337479178714753,False
L502085,C100506,2025-11-26 16:58:50,1,1,True,0,0,False,16,2,0.1974092501220973,False
L502086,C100506,2025-12-09 08:24:07,0,1,True,0,0,False,8,1,0.07660835756333129,False
L502087,C100506,2025-12-14 22:23:37,1,1,True,0,0,False,22,6,0.12491010419113069,False
L502088,C100507,2025-11-05 22:27:17,1,13,True,0,0,False,22,2,0.18921159567548373,False
L502089,C100507,2025-11-11 07:30:16,2,13,True,0,0,False,7,1,0.1830264957065154,False
L502090,C100507,2025-12-08 07:11:14,1,13,True,0,0,False,7,0,0.18773122897186922,False
L502091,C100507,2025-12-14 12:10:41,2,13,True,0,0,False,12,6,0.19650274650638277,False
L502092,C100507,2025-11-13 16:24:13,1,13,True,0,0,False,16,3,0.2522306660829101,False
L502093,C100507,2025-11-24 20:12:33,2,13,True,0,0,False,20,0,0.16980057983979624,False
L502094,C100508,2025-12-06 22:09:19,1,14,True,0,0,False,22,5,0.19947885492037376,False
L502095,C100508,2025-12-01 12:24:57,1,14,True,0,0,False,12,0,0.23210591653115792,False
L502096,C100508,2025-10-26 11:29:33,2,14,True,0,0,False,11,6,0.22129667085059262,False
L502097,C100508,2025-11-22 18:56:02,1,14,True,0,0,False,18,5,0.25461289223320227,False
L502098,C100508,2025-12-06 09:40:19,2,14,True,0,0,False,9,5,0.23792883827303696,False
L502099,C100508,2025-11-14 06:20:19,1,14,True,0,0,False,6,4,0.22230197053315304,False
L502100,C100509,2025-10-27 19:48:28,1,2,True,0,0,False,19,0,0.17131861683587035,False
L502101,C100509,2025-10-16 10:11:50,2,2,True,0,0,False,10,3,0.20329315367408762,False
L502102,C100510,2025-11-14 12:12:35,1,9,True,0,0,False,12,4,0.25036592759398524,False
L502103,C100510,2025-10-22 20:00:25,2,9,True,0,0,False,20,2,0.20630271068405426,False
L502104,C100510,2025-11-25 12:05:47,2,9,True,0,0,False,12,1,0.21798318052916776,False
L502105,C100510,2025-11-05 21:45:54,2,9,True,0,0,False,21,2,0.1928379095556928,False
L502106,C100511,2025-11-20 10:11:18,2,14,True,0,0,False,10,3,0.25603532385661065,False
L502107,C100511,2025-11-18 09:11:36,1,14,True,0,0,False,9,1,0.24374161622611534,False
L502108,C100511,2025-11-30 16:24:14,2,14,True,0,0,False,16,6,0.22419330765583378,False
