login_id,customer_id,login_ts,channel,ip_country,is_success,is_unusual_device,is_unusual_location,is_flagged_suspicious
L502107,C100511,2025-11-18 09:11:36,mobile,US,True,False,False,False
L502108,C100511,2025-11-30 16:24:14,web,US,True,False,False,False
L502109,C100511,2025-12-13 10:49:41,web,US,True,False,False,False
L502110,C100512,2025-11-06 15:10:53,mobile,US,True,False,False,False
L502111,C100512,2025-11-29 06:45:55,web,US,True,False,False,False
L502112,C100512,2025-12-06 15:45:00,web,US,True,False,False,False
L502113,C100512,2025-11-30 10:04:02,web,US,True,False,False,False
L502114,C100512,2025-11-13 08:55:34,mobile,US,True,False,False,False
L502115,C100513,2025-11-02 20:53:26,api,US,True,False,False,False
L502116,C100513,2025-10-16 17:19:19,web,US,True,False,False,False
L502117,C100514,2025-11-21 21:17:17,web,US,True,False,False,False
L502118,C100514,2025-12-04 13:44:26,mobile,US,True,False,False,False
L502119,C100515,2025-11-19 16:04:29,mobile,US,True,False,False,False
L502120,C100515,2025-12-12 16:15:42,mobile,US,True,False,False,False
L502121,C100516,2025-10-20 22:49:20,mobile,DE,True,False,False,False
L502122,C100516,2025-11-17 06:42:29,web,DE,True,False,False,False
L502123,C100517,2025-11-20 16:01:07,web,US,True,False,False,False
L502124,C100517,2025-10-28 16:00:52,web,US,True,False,False,False
L502125,C100517,2025-11-18 13:46:48,mobile,US,True,False,False,False
L502126,C100517,2025-12-10 19:02:15,web,US,True,False,False,False
L502127,C100518,2025-10-23 09:58:28,mobile,US,True,False,False,False
L502128,C100518,2025-12-15 11:21:00,mobile,US,True,False,False,False
L502129,C100519,2025-11-16 08:23:43,web,BR,True,False,False,False
L502130,C100519,2025-12-11 09:09:57,mobile,BR,True,False,False,False
L502131,C100520,2025-12-11 09:13:54,web,MX,True,False,False,False
L502132,C100520,2025-11-03 13:19:15,mobile,MX,True,False,False,False
L502133,C100520,2025-12-12 15:00:25,web,MX,True,False,False,False
L502134,C100521,2025-11-02 17:17:04,api,IN,True,False,False,False
L502135,C100521,2025-10-23 11:54:33,web,IN,True,False,False,False
L502136,C100522,2025-10-18 15:56:29,mobile,IN,True,False,False,False
L502137,C100522,2025-10-25 09:41:08,mobile,IN,True,False,False,False
L502138,C100522,2025-11-11 07:11:45,mobile,IN,True,False,False,False
L502139,C100522,2025-11-27 15:20:52,mobile,IN,True,False,False,False
L502140,C100522,2025-12-01 06:41:57,mobile,IN,True,False,False,False
L502141,C100522,2025-10-20 08:46:16,web,IN,True,False,False,False
L502142,C100523,2025-11-16 15:35:34,mobile,US,True,False,False,False
L502143,C100523,2025-12-01 07:51:21,mobile,US,True,False,False,False
L502144,C100523,2025-12-13 14:24:05,mobile,US,True,False,False,False
L502145,C100524,2025-12-01 17:16:08,mobile,CA,True,False,False,False
L502146,C100524,2025-10-17 16:28:50,mobile,CA,True,False,False,False
L502147,C100524,2025-11-16 17:32:39,mobile,CA,True,False,False,False
L502148,C100525,2025-11-04 08:56:27,web,IN,True,False,False,False
L502149,C100525,2025-12-15 20:10:38,web,IN,True,False,False,False
L502150,C100525,2025-10-26 15:14:18,mobile,IN,True,False,False,False
L502151,C100526,2025-10-18 08:58:50,web,US,True,False,False,False
L502152,C100526,2025-12-08 07:03:57,web,US,True,False,False,False
L502153,C100526,2025-12-05 17:36:07,web,US,True,False,False,False
L502154,C100526,2025-12-07 10:43:40,mobile,US,True,False,False,False
L502155,C100526,2025-11-08 15:53:58,web,US,True,False,False,False
L502156,C100526,2025-11-18 14:30:48,mobile,US,True,False,False,False
L502157,C100527,2025-11-16 22:22:25,web,US,True,False,False,False
L502158,C100527,2025-12-12 07:39:30,mobile,US,True,False,False,False
L502159,C100527,2025-11-30 15:09:48,web,US,True,False,False,False
L502160,C100528,2025-12-13 11:55:54,web,CA,True,False,False,False
L502161,C100528,2025-11-29 06:29:55,mobile,CA,True,False,False,False
L502162,C100528,2025-12-11 16:05:49,web,CA,True,False,False,False
L502163,C100528,2025-11-30 06:33:13,web,CA,True,False,False,False
L502164,C100528,2025-12-05 08:47:10,web,CA,True,False,False,False
L502165,C100528,2025-12-05 13:45:56,mobile,CA,True,False,False,False
L502166,C100529,2025-12-06 13:36:52,web,IN,True,False,False,False
L502167,C100529,2025-11-01 14:39:14,mobile,IN,True,False,False,False
L502168,C100529,2025-12-11 15:19:37,mobile,IN,True,False,False,False
L502169,C100529,2025-12-12 16:40:20,mobile,IN,True,False,False,False
L502170,C100530,2025-11-05 11:08:49,mobile,CA,True,False,False,False
L502171,C100530,2025-10-23 15:55:42,web,CA,True,False,False,False
L502172,C100530,2025-12-03 22:14:55,web,CA,True,False,False,False
L502173,C100530,2025-11-25 06:43:32,mobile,CA,True,False,False,False
L502174,C100530,2025-11-15 19:36:49,mobile,CA,True,False,False,False
L502175,C100530,2025-12-02 09:10:20,web,CA,True,False,False,False
L502176,C100531,2025-12-02 08:21:04,web,BR,True,False,False,False
L502177,C100531,2025-11-17 17:15:03,web,BR,True,False,False,False
L502178,C100531,2025-10-30 18:00:12,web,BR,True,False,False,False
L502179,C100532,2025-12-02 22:12:08,mobile,MX,True,False,False,False
L502180,C100532,2025-11-23 07:54:38,mobile,MX,True,False,False,False
L502181,C100532,2025-10-27 12:39:49,mobile,MX,True,False,False,False
L502182,C100532,2025-11-12 14:03:38,mobile,MX,True,False,False,False
L502183,C100532,2025-10-18 22:40:01,web,MX,True,False,False,False
L502184,C100533,2025-10-31 15:06:26,mobile,CA,True,False,False,False
L502185,C100533,2025-11-30 18:20:04,web,CA,True,False,False,False
L502186,C100533,2025-10-19 11:41:22,web,CA,True,False,False,False
L502187,C100533,2025-10-24 21:16:06,mobile,CA,True,False,False,False
L502188,C100533,2025-10-28 18:25:27,web,CA,True,False,False,False
L502189,C100533,2025-11-17 20:54:14,web,CA,True,False,False,False
L502190,C100534,2025-12-09 21:23:54,web,US,True,False,False,False
L502191,C100534,2025-11-02 20:51:32,web,US,True,False,False,False
L502192,C100535,2025-11-09 20:04:27,mobile,US,True,False,False,False
L502193,C100535,2025-10-15 11:22:58,mobile,US,True,False,False,False
L502194,C100535,2025-11-24 19:04:39,mobile,US,True,False,False,False
L502195,C100535,2025-11-14 20:08:57,mobile,US,True,False,False,False
L502196,C100535,2025-12-11 06:48:25,web,US,True,False,False,False
L502197,C100536,2025-10-16 18:42:38,api,ES,True,False,False,False
L502198,C100536,2025-11-06 19:17:57,web,ES,True,False,False,False
L502199,C100536,2025-11-07 18:46:42,mobile,ES,True,False,False,False
L502200,C100536,2025-11-21 17:07:08,web,ES,True,False,False,False
L502201,C100537,2025-11-30 14:04:27,web,US,True,False,False,False
L502202,C100537,2025-10-18 08:35:17,web,US,True,False,False,False
L502203,C100537,2025-11-20 12:53:01,mobile,US,True,False,False,False
L502204,C100538,2025-10-20 18:59:33,mobile,BR,True,False,False,False
L502205,C100538,2025-11-03 13:29:23,web,BR,True,False,False,False
L502206,C100538,2025-10-28 19:40:21,web,BR,True,False,False,False
L502207,C100539,2025-10-21 18:38:25,mobile,BR,True,False,False,False
L502208,C100539,2025-10-17 13:30:24,web,BR,True,False,False,False
L502209,C100539,2025-11-02 13:43:24,web,BR,True,False,False,False
L502210,C100539,2025-11-28 06:27:11,mobile,BR,True,False,False,False
L502211,C100540,2025-12-14 06:11:49,mobile,US,True,False,False,False
L502212,C100540,2025-11-13 10:10:42,mobile,US,True,False,False,False
L502213,C100540,2025-12-13 17:42:02,mobile,US,True,False,False,False
L502214,C100541,2025-10-17 15:54:45,web,US,True,False,False,False
L502215,C100541,2025-11-10 08:44:39,web,US,True,False,False,False
L502216,C100541,2025-12-08 08:35:05,mobile,US,True,False,False,False
L502217,C100541,2025-11-13 12:34:01,web,US,True,False,False,False
L502218,C100542,2025-11-08 21:09:48,web,US,True,False,False,False
L502219,C100542,2025-10-18 10:45:57,web,US,True,False,False,False
L502220,C100542,2025-12-14 22:52:40,web,US,True,False,False,False
L502221,C100543,2025-11-22 12:55:13,mobile,US,True,False,False,False
L502222,C100543,2025-11-28 11:48:17,mobile,US,True,False,False,False
L502223,C100543,2025-12-04 16:56:03,web,US,True,False,False,False
L502224,C100544,2025-12-08 08:48:03,mobile,BR,True,False,False,False
L502225,C100544,2025-10-28 13:12:54,mobile,BR,True,False,False,False
L502226,C100544,2025-12-09 12:06:01,mobile,BR,True,False,False,False
L502227,C100544,2025-11-08 15:36:30,mobile,BR,True,False,False,False
L502228,C100544,2025-10-29 17:42:05,mobile,BR,True,False,False,False
L502229,C100545,2025-10-28 12:26:13,mobile,UK,True,False,False,False
L502230,C100545,2025-11-16 08:48:50,mobile,UK,True,False,False,False
L502231,C100545,2025-11-30 18:00:45,mobile,UK,True,False,False,False
L502232,C100546,2025-10-17 18:35:55,api,US,True,False,False,False
L502233,C100546,2025-11-11 19:38:29,web,US,True,False,False,False
L502234,C100546,2025-12-09 08:25:32,mobile,US,True,False,False,False
L502235,C100547,2025-11-04 15:59:40,mobile,CA,True,False,False,False
L502236,C100547,2025-12-12 08:39:14,web,CA,True,False,False,False
L502237,C100547,2025-11-23 22:12:36,mobile,CA,True,False,False,False
L502238,C100547,2025-12-08 13:45:34,web,CA,True,False,False,False
L502239,C100547,2025-10-27 20:49:35,mobile,CA,True,False,False,False
L502240,C100547,2025-11-01 22:42:59,api,CA,True,False,False,False
L502241,C100548,2025-10-20 21:10:49,web,US,True,False,False,False
L502242,C100548,2025-12-01 11:06:15,web,US,True,False,False,False
L502243,C100548,2025-11-24 09:59:25,web,US,True,False,False,False
L502244,C100548,2025-12-04 11:23:49,web,US,True,False,False,False
L502245,C100548,2025-12-12 21:53:52,web,US,True,False,False,False
L502246,C100549,2025-11-01 22:03:43,web,IN,True,False,False,False
L502247,C100549,2025-11-02 21:42:36,mobile,IN,True,False,False,False
L502248,C100549,2025-11-02 22:38:40,mobile,IN,True,False,False,False
L502249,C100550,2025-11-30 20:01:19,web,ES,True,False,False,False
L502250,C100550,2025-10-26 18:29:59,web,ES,True,False,False,False
L502251,C100550,2025-12-04 19:22:48,mobile,ES,True,False,False,False
L502252,C100550,2025-11-03 11:08:57,web,ES,True,False,False,False
L502253,C100550,2025-10-24 06:56:33,mobile,ES,True,False,False,False
L502254,C100550,2025-12-03 18:38:19,web,ES,True,False,False,False
L502255,C100551,2025-10-22 08:12:50,web,MX,True,False,False,False
L502256,C100551,2025-11-28 14:02:40,mobile,MX,True,False,False,False
L502257,C100552,2025-11-26 08:45:27,mobile,AU,True,False,False,False
L502258,C100552,2025-12-08 11:52:14,web,AU,True,False,False,False
L502259,C100553,2025-11-22 09:50:11,mobile,US,True,False,False,False
L502260,C100553,2025-10-22 07:02:31,mobile,US,True,False,False,False
L502261,C100553,2025-11-16 07:57:49,web,US,True,False,False,False
L502262,C100553,2025-12-11 11:17:11,mobile,US,True,False,False,False
L502263,C100553,2025-11-14 22:42:28,web,US,True,False,False,False
L502264,C100554,2025-11-29 18:44:39,web,IN,True,False,False,False
L502265,C100554,2025-11-07 09:27:53,mobile,IN,True,False,False,False
L502266,C100554,2025-10-31 20:27:33,mobile,IN,True,False,False,False
L502267,C100554,2025-11-18 06:09:24,web,IN,True,False,False,False
L502268,C100554,2025-10-17 21:20:16,mobile,IN,True,False,False,False
L502269,C100555,2025-11-19 17:31:59,api,AU,True,False,False,False
L502270,C100555,2025-11-26 16:11:48,mobile,AU,True,False,False,False
L502271,C100555,2025-12-01 22:13:02,web,AU,True,False,False,False
L502272,C100555,2025-11-29 20:45:42,web,AU,True,False,False,False
L502273,C100555,2025-11-14 14:50:57,mobile,AU,True,False,False,False
L502274,C100555,2025-11-22 22:44:18,mobile,AU,True,False,False,False
L502275,C100556,2025-10-30 10:13:27,web,CA,True,False,False,False
L502276,C100556,2025-12-11 16:43:00,web,CA,True,False,False,False
L502277,C100556,2025-10-15 18:36:08,web,CA,True,False,False,False
L502278,C100556,2025-10-21 08:10:22,web,CA,True,False,False,False
L502279,C100557,2025-11-10 14:57:09,web,US,True,False,False,False
L502280,C100557,2025-11-02 18:22:43,web,US,True,False,False,False
L502281,C100557,2025-11-08 07:51:05,api,US,True,False,False,False
L502282,C100557,2025-12-12 13:18:45,web,US,True,False,False,False
L502283,C100557,2025-11-25 11:12:07,web,US,True,False,False,False
L502284,C100557,2025-10-19 07:42:35,web,US,True,False,False,False
L502285,C100558,2025-12-04 08:35:12,web,US,True,False,False,False
L502286,C100558,2025-12-05 06:42:09,web,US,True,False,False,False
L502287,C100558,2025-10-25 17:17:42,mobile,US,True,False,False,False
L502288,C100558,2025-10-26 06:01:29,web,US,True,False,False,False
L502289,C100559,2025-11-06 14:33:56,mobile,US,True,False,False,False
L502290,C100559,2025-11-28 13:41:52,mobile,US,True,False,False,False
L502291,C100559,2025-11-28 11:43:53,mobile,US,True,False,False,False
L502292,C100559,2025-12-04 08:09:26,mobile,US,True,False,False,False
L502293,C100559,2025-11-01 18:37:20,mobile,US,True,False,False,False
L502294,C100559,2025-12-01 10:27:30,mobile,US,True,False,False,False
L502295,C100560,2025-11-24 13:13:24,mobile,DE,True,False,False,False
L502296,C100560,2025-10-20 22:57:01,web,DE,True,False,False,False
L502297,C100560,2025-11-29 18:30:32,web,DE,True,False,False,False
L502298,C100560,2025-11-10 19:30:25,web,DE,True,False,False,False
L502299,C100560,2025-10-20 14:56:07,web,DE,True,False,False,False
L502300,C100561,2025-10-24 12:44:43,mobile,IN,True,False,False,False
L502301,C100561,2025-11-03 17:39:15,mobile,IN,True,False,False,False
L502302,C100561,2025-11-25 22:35:18,web,IN,True,False,False,False
L502303,C100561,2025-12-13 20:58:18,web,IN,True,False,False,False
L502304,C100561,2025-10-22 08:11:26,web,IN,True,False,False,False
L502305,C100562,2025-11-19 08:05:43,mobile,US,True,False,False,False
L502306,C100562,2025-12-08 06:17:24,web,US,True,False,False,False
L502307,C100562,2025-10-16 10:35:00,web,US,True,False,False,False
L502308,C100562,2025-11-17 20:07:02,web,US,True,False,False,False
L502309,C100562,2025-12-01 14:32:01,mobile,US,True,False,False,False
L502310,C100563,2025-11-19 14:20:33,mobile,DE,True,False,False,False
L502311,C100563,2025-11-29 12:40:21,mobile,DE,True,False,False,False
L502312,C100563,2025-11-27 06:40:54,mobile,DE,True,False,False,False
L502313,C100564,2025-11-27 20:15:08,web,US,True,False,False,False
L502314,C100564,2025-11-07 14:09:25,web,US,True,False,False,False
L502315,C100564,2025-11-09 06:16:38,mobile,US,True,False,False,False
L502316,C100564,2025-11-01 11:59:55,mobile,US,True,False,False,False
L502317,C100565,2025-11-18 17:09:16,mobile,US,True,False,False,False
L502318,C100565,2025-10-21 09:46:13,mobile,US,True,False,False,False
L502319,C100565,2025-10-27 12:51:01,web,US,True,False,False,False
L502320,C100565,2025-10-18 17:33:51,mobile,US,True,False,False,False
L502321,C100566,2025-11-13 06:28:41,mobile,US,True,False,False,False
L502322,C100566,2025-11-26 19:51:33,mobile,US,True,False,False,False
L502323,C100567,2025-12-04 06:54:55,mobile,US,True,False,False,False
L502324,C100567,2025-12-15 18:20:47,mobile,US,True,False,False,False
L502325,C100567,2025-11-19 06:02:31,web,US,True,False,False,False
L502326,C100568,2025-11-13 12:57:24,mobile,US,True,False,False,False
L502327,C100568,2025-11-23 12:52:47,mobile,US,True,False,False,False
L502328,C100568,2025-10-30 16:07:18,web,US,True,False,False,False
L502329,C100568,2025-10-20 21:26:08,web,US,True,False,False,False
L502330,C100569,2025-12-03 13:07:48,mobile,US,True,False,False,False
L502331,C100569,2025-12-12 22:20:40,mobile,US,True,False,False,False
L502332,C100569,2025-10-21 07:32:11,mobile,US,True,False,False,False
L502333,C100569,2025-10-25 13:26:00,mobile,US,True,False,False,False
L502334,C100569,2025-11-10 20:08:33,mobile,US,True,False,False,False
L502335,C100570,2025-12-10 16:44:29,mobile,DE,True,False,False,False
L502336,C100570,2025-12-15 21:05:04,mobile,DE,True,False,False,False
L502337,C100570,2025-10-22 07:28:34,mobile,DE,True,False,False,False
L502338,C100570,2025-11-27 13:49:29,mobile,DE,True,False,False,False
L502339,C100571,2025-11-21 09:59:31,web,US,True,False,False,False
L502340,C100571,2025-11-29 21:11:13,web,US,True,False,False,False
L502341,C100571,2025-10-28 12:10:53,mobile,US,True,False,False,False
L502342,C100571,2025-10-25 15:13:30,mobile,US,True,False,False,False
L502343,C100572,2025-11-03 11:14:00,api,US,True,False,False,False
L502344,C100572,2025-11-10 13:03:37,web,US,True,False,False,False
L502345,C100572,2025-12-13 12:20:53,web,US,True,False,False,False
L502346,C100573,2025-11-24 07:33:45,mobile,UK,True,False,False,False
L502347,C100573,2025-12-11 12:17:31,web,UK,True,False,False,False
L502348,C100573,2025-10-26 09:52:30,web,UK,True,False,False,False
L502349,C100573,2025-11-13 10:54:17,web,UK,True,False,False,False
L502350,C100574,2025-12-09 11:34:27,web,AU,True,False,False,False
L502351,C100574,2025-12-10 17:36:50,mobile,AU,True,False,False,False
L502352,C100574,2025-12-11 16:38:43,mobile,AU,True,False,False,False
L502353,C100574,2025-10-24 16:56:03,mobile,AU,True,False,False,False
L502354,C100574,2025-11-22 11:01:08,mobile,AU,True,False,False,False
L502355,C100574,2025-11-21 21:21:48,mobile,AU,True,False,False,False
L502356,C100575,2025-10-23 13:43:24,mobile,US,True,False,False,False
L502357,C100575,2025-11-20 16:43:21,mobile,US,True,False,False,False
L502358,C100576,2025-11-03 06:37:52,web,UK,True,False,False,False
L502359,C100576,2025-11-11 20:10:16,api,UK,True,False,False,False
L502360,C100577,2025-10-28 09:11:42,mobile,BR,True,False,False,False
L502361,C100577,2025-12-04 06:49:23,web,BR,True,False,False,False
L502362,C100577,2025-12-11 11:19:56,mobile,BR,True,False,False,False
L502363,C100578,2025-10-30 06:09:51,mobile,US,True,False,False,False
L502364,C100578,2025-10-24 11:18:45,web,US,True,False,False,False
L502365,C100579,2025-11-28 22:12:22,web,US,True,False,False,False
L502366,C100579,2025-10-28 06:48:59,web,US,True,False,False,False
L502367,C100579,2025-11-27 08:02:58,mobile,US,True,False,False,False
L502368,C100579,2025-12-02 18:19:16,mobile,US,True,False,False,False
L502369,C100579,2025-11-06 06:23:45,web,US,True,False,False,False
L502370,C100579,2025-12-04 22:01:14,web,US,True,False,False,False
L502371,C100580,2025-10-16 18:12:14,web,DE,True,False,False,False
L502372,C100580,2025-10-25 13:28:33,mobile,DE,True,False,False,False
L502373,C100580,2025-10-23 16:31:28,mobile,DE,True,False,False,False
L502374,C100580,2025-10-23 15:36:15,web,DE,True,False,False,False
L502375,C100580,2025-12-12 19:03:23,web,DE,True,False,False,False
L502376,C100581,2025-12-13 12:16:34,mobile,CA,True,False,False,False
L502377,C100581,2025-11-26 16:50:42,mobile,CA,True,False,False,False
L502378,C100581,2025-11-12 07:23:03,mobile,CA,True,False,False,False
L502379,C100581,2025-11-10 22:41:10,web,CA,True,False,False,False
L502380,C100581,2025-10-17 10:19:29,web,CA,True,False,False,False
L502381,C100581,2025-10-20 11:30:22,mobile,CA,True,False,False,False
L502382,C100582,2025-11-30 11:32:04,web,US,True,False,False,False
L502383,C100582,2025-12-09 16:25:51,web,US,True,False,False,False
L502384,C100582,2025-11-03 06:15:39,web,US,True,False,False,False
L502385,C100583,2025-11-19 06:48:59,mobile,AU,True,False,False,False
L502386,C100583,2025-11-07 22:50:29,mobile,AU,True,False,False,False
L502387,C100583,2025-10-28 21:29:15,mobile,AU,True,False,False,False
L502388,C100583,2025-10-15 14:40:31,mobile,AU,True,False,False,False
L502389,C100583,2025-11-29 07:06:22,api,AU,True,False,False,False
L502390,C100584,2025-10-18 06:04:44,web,CA,True,False,False,False
L502391,C100584,2025-11-16 15:21:45,web,CA,True,False,False,False
L502392,C100585,2025-11-30 07:59:00,web,UK,True,False,False,False
L502393,C100585,2025-11-19 13:46:01,web,UK,True,False,False,False
L502394,C100585,2025-10-21 18:19:27,web,UK,True,False,False,False
L502395,C100585,2025-10-31 11:21:12,mobile,UK,True,False,False,False
L502396,C100585,2025-11-24 06:41:58,web,UK,True,False,False,False
L502397,C100586,2025-12-13 22:21:36,web,US,True,False,False,False
L502398,C100586,2025-11-24 16:17:15,mobile,US,True,False,False,False
L502399,C100586,2025-12-01 16:35:11,mobile,US,True,False,False,False
L502400,C100586,2025-11-21 19:32:12,web,US,True,False,False,False
L502401,C100586,2025-10-23 08:58:41,web,US,True,False,False,False
L502402,C100587,2025-11-26 10:28:35,mobile,FR,True,False,False,False
L502403,C100587,2025-11-26 11:06:55,mobile,FR,True,False,False,False
L502404,C100587,2025-11-01 13:47:35,web,FR,True,False,False,False
L502405,C100587,2025-11-10 06:10:38,web,FR,True,False,False,False
L502406,C100587,2025-12-12 21:16:16,mobile,FR,True,False,False,False
L502407,C100587,2025-10-18 06:09:17,web,FR,True,False,False,False
L502408,C100588,2025-10-19 19:53:23,web,US,True,False,False,False
L502409,C100588,2025-11-05 13:50:15,web,US,True,False,False,False
L502410,C100588,2025-10-16 22:40:00,web,US,True,False,False,False
L502411,C100588,2025-11-11 14:36:26,mobile,US,True,False,False,False
L502412,C100588,2025-11-29 06:01:06,mobile,US,True,False,False,False
L502413,C100588,2025-11-11 12:04:17,web,US,True,False,False,False
L502414,C100589,2025-11-01 15:39:25,web,MX,True,False,False,False
L502415,C100589,2025-11-18 10:31:59,mobile,MX,True,False,False,False
L502416,C100590,2025-11-16 14:26:06,mobile,US,True,False,False,False
L502417,C100590,2025-12-06 22:21:22,mobile,US,True,False,False,False
L502418,C100590,2025-10-19 11:40:19,web,US,True,False,False,False
L502419,C100590,2025-11-22 20:40:38,web,US,True,False,False,False
L502420,C100591,2025-11-02 19:45:07,mobile,US,True,False,False,False
L502421,C100591,2025-12-14 09:03:15,mobile,US,True,False,False,False
L502422,C100591,2025-10-29 18:52:58,web,US,True,False,False,False
L502423,C100591,2025-11-07 17:24:28,mobile,US,True,False,False,False
L502424,C100591,2025-10-22 11:02:54,mobile,US,True,False,False,False
L502425,C100591,2025-10-15 08:55:30,mobile,US,True,False,False,False
L502426,C100592,2025-11-21 12:55:44,mobile,IN,True,False,False,False
L502427,C100592,2025-10-31 17:28:38,mobile,IN,True,False,False,False
L502428,C100592,2025-10-26 07:55:41,web,IN,True,False,False,False
L502429,C100592,2025-10-17 20:33:22,web,IN,True,False,False,False
L502430,C100592,2025-11-21 20:35:05,mobile,IN,True,False,False,False
L502431,C100592,2025-12-01 07:06:09,web,IN,True,False,False,False
L502432,C100593,2025-11-10 20:58:24,mobile,BR,True,False,False,False
L502433,C100593,2025-10-27 14:57:03,mobile,BR,True,False,False,False
L502434,C100593,2025-10-26 08:01:23,web,BR,True,False,False,False
L502435,C100593,2025-10-20 08:39:56,web,BR,True,False,False,False
L502436,C100593,2025-11-07 22:24:07,mobile,BR,True,False,False,False
L502437,C100594,2025-10-18 12:47:06,mobile,IN,True,False,False,False
L502438,C100594,2025-11-20 10:19:29,mobile,IN,True,False,False,False
L502439,C100595,2025-11-27 07:13:29,mobile,US,True,False,False,False
L502440,C100595,2025-11-16 14:59:18,web,US,True,False,False,False
L502441,C100595,2025-11-26 12:16:40,mobile,US,True,False,False,False
L502442,C100596,2025-10-16 06:27:11,web,US,True,False,False,False
L502443,C100596,2025-11-10 20:06:43,api,US,True,False,False,False
L502444,C100596,2025-11-14 12:49:44,mobile,US,True,False,False,False
L502445,C100596,2025-11-03 20:59:44,mobile,US,True,False,False,False
L502446,C100597,2025-11-13 14:29:18,web,US,True,False,False,False
L502447,C100597,2025-12-07 17:49:44,web,US,True,False,False,False
L502448,C100597,2025-12-07 08:12:26,web,US,True,False,False,False
L502449,C100597,2025-11-21 20:31:48,web,US,True,False,False,False
L502450,C100597,2025-11-25 21:09:31,mobile,US,True,False,False,False
L502451,C100598,2025-11-30 07:45:51,api,AU,True,False,False,False
L502452,C100598,2025-12-11 15:58:01,web,AU,True,False,False,False
L502453,C100598,2025-11-22 07:32:37,mobile,AU,True,False,False,False
L502454,C100599,2025-12-05 14:11:27,web,UK,True,False,False,False
L502455,C100599,2025-10-31 18:52:15,mobile,UK,True,False,False,False
L502456,C100599,2025-11-27 07:44:52,mobile,UK,True,False,False,False
L502457,C100599,2025-12-11 11:09:14,mobile,UK,True,False,False,False
L502458,C100599,2025-12-01 21:56:39,web,UK,True,False,False,False
L502459,C100599,2025-11-02 07:01:48,web,UK,True,False,False,False
L502460,C100600,2025-12-15 16:08:18,mobile,AU,True,False,False,False
L502461,C100600,2025-12-04 11:17:10,web,AU,True,False,False,False
L502462,C100600,2025-12-10 18:26:22,mobile,AU,True,False,False,False
L502463,C100600,2025-11-02 18:24:41,web,AU,True,False,False,False
L502464,C100600,2025-11-20 19:19:03,web,AU,True,False,False,False
L502465,C100601,2025-12-14 18:39:43,mobile,US,True,False,False,False
L502466,C100601,2025-11-12 14:57:18,mobile,US,True,False,False,False
L502467,C100601,2025-12-10 06:24:34,mobile,US,True,False,False,False
L502468,C100601,2025-11-29 17:28:40,mobile,US,True,False,False,False
L502469,C100602,2025-12-04 10:26:15,mobile,FR,True,False,False,False
L502470,C100602,2025-10-28 09:32:42,web,FR,True,False,False,False
L502471,C100602,2025-12-11 12:41:54,web,FR,True,False,False,False
L502472,C100603,2025-10-15 15:49:56,mobile,UK,True,False,False,False
L502473,C100603,2025-12-04 20:05:09,web,UK,True,False,False,False
L502474,C100604,2025-10-28 22:44:44,web,FR,True,False,False,False
L502475,C100604,2025-11-27 15:47:36,mobile,FR,True,False,False,False
L502476,C100605,2025-11-26 22:53:32,mobile,US,True,False,False,False
L502477,C100605,2025-11-16 08:42:09,web,US,True,False,False,False
L502478,C100605,2025-12-08 15:16:28,web,US,True,False,False,False
L502479,C100605,2025-10-24 20:26:06,mobile,US,True,False,False,False
L502480,C100606,2025-11-17 10:36:58,web,US,True,False,False,False
L502481,C100606,2025-11-13 15:09:28,web,US,True,False,False,False
L502482,C100606,2025-11-11 22:59:02,web,US,True,False,False,False
L502483,C100606,2025-11-17 19:33:28,web,US,True,False,False,False
L502484,C100606,2025-12-12 19:47:57,mobile,US,True,False,False,False
L502485,C100607,2025-10-31 21:28:03,mobile,US,True,False,False,False
L502486,C100607,2025-11-26 15:58:54,web,US,True,False,False,False
L502487,C100607,2025-11-29 17:34:15,web,US,True,False,False,False
L502488,C100608,2025-12-08 14:54:49,mobile,BR,True,False,False,False
L502489,C100608,2025-12-07 21:05:12,mobile,BR,True,False,False,False
L502490,C100608,2025-11-08 10:30:39,web,BR,True,False,False,False
L502491,C100608,2025-10-15 12:19:17,mobile,BR,True,False,False,False
L502492,C100608,2025-12-03 09:59:55,mobile,BR,True,False,False,False
L502493,C100609,2025-10-21 09:37:46,web,AU,True,False,False,False
L502494,C100609,2025-12-09 11:18:11,mobile,AU,True,False,False,False
L502495,C100609,2025-12-06 10:21:04,mobile,AU,True,False,False,False
L502496,C100609,2025-12-07 08:36:40,mobile,AU,True,False,False,False
L502497,C100610,2025-10-25 20:09:05,web,US,True,False,False,False
L502498,C100610,2025-11-12 10:52:10,mobile,US,True,False,False,False
L502499,C100610,2025-12-12 12:38:32,mobile,US,True,False,False,False
L502500,C100610,2025-11-14 20:28:28,web,US,True,False,False,False
L502501,C100610,2025-12-01 13:54:57,mobile,US,True,False,False,False
L502502,C100611,2025-11-17 07:19:29,mobile,US,True,False,False,False
L502503,C100611,2025-12-06 15:37:56,web,US,True,False,False,False
L502504,C100611,2025-10-22 19:39:59,mobile,US,True,False,False,False
L502505,C100612,2025-10-18 12:45:31,mobile,US,True,False,False,False
L502506,C100612,2025-11-06 21:12:09,mobile,US,True,False,False,False
L502507,C100612,2025-12-11 11:30:31,mobile,US,True,False,False,False
L502508,C100612,2025-11-02 22:10:32,web,US,True,False,False,False
L502509,C100613,2025-11-29 11:36:26,web,BR,True,False,False,False
