exposure_id,campaign_id,customer_id,exposed_ts,viewed,clicked_learn_more
E600929,CMP04,C100881,2025-11-24 06:45:00,True,False
E600930,CMP03,C100882,2025-12-05 08:40:00,False,False
E600931,CMP03,C100884,2025-12-05 08:40:00,True,False
E600932,CMP02,C100885,2025-11-20 09:10:00,True,False
E600933,CMP03,C100885,2025-12-05 08:40:00,True,True
E600934,CMP02,C100886,2025-11-20 09:10:00,True,False
E600935,CMP03,C100889,2025-12-05 08:40:00,False,False
E600936,CMP02,C100890,2025-11-20 09:10:00,False,False
E600937,CMP02,C100891,2025-11-20 09:10:00,True,False
E600938,CMP03,C100891,2025-12-05 08:40:00,False,False
E600939,CMP02,C100892,2025-11-20 09:10:00,True,False
E600940,CMP03,C100892,2025-12-05 08:40:00,True,False
E600941,CMP03,C100894,2025-12-05 08:40:00,False,False
E600942,CMP02,C100895,2025-11-20 09:10:00,True,False
E600943,CMP03,C100895,2025-12-05 08:40:00,True,False
E600944,CMP02,C100896,2025-11-20 09:10:00,True,True
E600945,CMP02,C100897,2025-11-20 09:10:00,False,True
E600946,CMP02,C100898,2025-11-20 09:10:00,False,True
E600947,CMP03,C100898,2025-12-05 08:40:00,False,True
E600948,CMP01,C100899,2025-11-01 07:10:00,True,True
E600949,CMP04,C100899,2025-11-24 06:45:00,True,False
E600950,CMP03,C100900,2025-12-05 08:40:00,False,False
E600951,CMP03,C100901,2025-12-05 08:40:00,False,True
E600952,CMP02,C100902,2025-11-20 09:10:00,True,False
E600953,CMP02,C100904,2025-11-20 09:10:00,True,False
E600954,CMP02,C100905,2025-11-20 09:10:00,False,False
E600955,CMP03,C100906,2025-12-05 08:40:00,False,False
E600956,CMP03,C100907,2025-12-05 08:40:00,True,False
E600957,CMP02,C100908,2025-11-20 09:10:00,True,False
E600958,CMP02,C100909,2025-11-20 09:10:00,False,False
E600959,CMP03,C100910,2025-12-05 08:40:00,False,False
E600960,CMP01,C100911,2025-11-01 07:10:00,False,False
E600961,CMP03,C100911,2025-12-05 08:40:00,True,True
E600962,CMP04,C100911,2025-11-24 06:45:00,False,False
E600963,CMP03,C100912,2025-12-05 08:40:00,False,False
E600964,CMP02,C100914,2025-11-20 09:10:00,True,False
E600965,CMP03,C100914,2025-12-05 08:40:00,False,False
E600966,CMP03,C100915,2025-12-05 08:40:00,False,True
E600967,CMP02,C100917,2025-11-20 09:10:00,True,False
E600968,CMP03,C100917,2025-12-05 08:40:00,False,False
E600969,CMP02,C100918,2025-11-20 09:10:00,True,False
E600970,CMP03,C100918,2025-12-05 08:40:00,False,False
E600971,CMP03,C100919,2025-12-05 08:40:00,True,False
E600972,CMP02,C100920,2025-11-20 09:10:00,True,False
E600973,CMP03,C100920,2025-12-05 08:40:00,False,False
E600974,CMP02,C100924,2025-11-20 09:10:00,False,True
E600975,CMP03,C100927,2025-12-05 08:40:00,True,False
E600976,CMP02,C100928,2025-11-20 09:10:00,False,True
E600977,CMP03,C100930,2025-12-05 08:40:00,False,False
E600978,CMP03,C100932,2025-12-05 08:40:00,True,False
E600979,CMP02,C100933,2025-11-20 09:10:00,True,False
E600980,CMP01,C100934,2025-11-01 07:10:00,False,True
E600981,CMP03,C100934,2025-12-05 08:40:00,True,True
E600982,CMP04,C100934,2025-11-24 06:45:00,True,False
E600983,CMP02,C100935,2025-11-20 09:10:00,True,True
E600984,CMP02,C100937,2025-11-20 09:10:00,True,True
E600985,CMP03,C100937,2025-12-05 08:40:00,False,False
E600986,CMP03,C100938,2025-12-05 08:40:00,True,False
E600987,CMP02,C100939,2025-11-20 09:10:00,True,False
E600988,CMP03,C100939,2025-12-05 08:40:00,True,False
E600989,CMP02,C100940,2025-11-20 09:10:00,True,False
E600990,CMP02,C100941,2025-11-20 09:10:00,True,False
E600991,CMP03,C100941,2025-12-05 08:40:00,True,False
E600992,CMP03,C100942,2025-12-05 08:40:00,False,False
E600993,CMP03,C100943,2025-12-05 08:40:00,True,False
E600994,CMP02,C100945,2025-11-20 09:10:00,True,False
E600995,CMP02,C100946,2025-11-20 09:10:00,True,True
E600996,CMP03,C100946,2025-12-05 08:40:00,False,False
E600997,CMP03,C100950,2025-12-05 08:40:00,False,False
E600998,CMP03,C100952,2025-12-05 08:40:00,True,False
E600999,CMP03,C100953,2025-12-05 08:40:00,False,False
E601000,CMP02,C100955,2025-11-20 09:10:00,True,False
E601001,CMP02,C100957,2025-11-20 09:10:00,True,False
E601002,CMP02,C100958,2025-11-20 09:10:00,True,True
E601003,CMP03,C100958,2025-12-05 08:40:00,False,False
E601004,CMP02,C100959,2025-11-20 09:10:00,False,False
E601005,CMP01,C100960,2025-11-01 07:10:00,True,False
E601006,CMP03,C100960,2025-12-05 08:40:00,False,False
E601007,CMP04,C100960,2025-11-24 06:45:00,True,True
E601008,CMP02,C100961,2025-11-20 09:10:00,True,False
E601009,CMP02,C100962,2025-11-20 09:10:00,True,True
E601010,CMP03,C100962,2025-12-05 08:40:00,True,False
E601011,CMP02,C100963,2025-11-20 09:10:00,True,True
E601012,CMP03,C100963,2025-12-05 08:40:00,True,False
E601013,CMP02,C100964,2025-11-20 09:10:00,True,False
E601014,CMP03,C100966,2025-12-05 08:40:00,False,False
E601015,CMP02,C100967,2025-11-20 09:10:00,True,False
E601016,CMP03,C100967,2025-12-05 08:40:00,False,False
E601017,CMP02,C100968,2025-11-20 09:10:00,True,True
E601018,CMP03,C100968,2025-12-05 08:40:00,True,False
E601019,CMP02,C100970,2025-11-20 09:10:00,True,False
E601020,CMP02,C100972,2025-11-20 09:10:00,True,False
E601021,CMP03,C100972,2025-12-05 08:40:00,False,False
E601022,CMP03,C100976,2025-12-05 08:40:00,True,False
E601023,CMP02,C100977,2025-11-20 09:10:00,True,True
E601024,CMP03,C100977,2025-12-05 08:40:00,True,False
E601025,CMP02,C100978,2025-11-20 09:10:00,False,False
E601026,CMP03,C100978,2025-12-05 08:40:00,True,False
E601027,CMP02,C100980,2025-11-20 09:10:00,True,False
E601028,CMP03,C100980,2025-12-05 08:40:00,True,False
E601029,CMP03,C100981,2025-12-05 08:40:00,False,False
E601030,CMP03,C100982,2025-12-05 08:40:00,True,False
E601031,CMP02,C100983,2025-11-20 09:10:00,True,False
E601032,CMP02,C100984,2025-11-20 09:10:00,False,True
E601033,CMP03,C100984,2025-12-05 08:40:00,True,False
E601034,CMP02,C100986,2025-11-20 09:10:00,False,False
E601035,CMP03,C100986,2025-12-05 08:40:00,False,False
E601036,CMP02,C100987,2025-11-20 09:10:00,True,False
E601037,CMP03,C100987,2025-12-05 08:40:00,True,False
E601038,CMP02,C100988,2025-11-20 09:10:00,True,False
E601039,CMP03,C100988,2025-12-05 08:40:00,True,False
E601040,CMP03,C100989,2025-12-05 08:40:00,True,False
E601041,CMP02,C100992,2025-11-20 09:10:00,True,True
E601042,CMP02,C100993,2025-11-20 09:10:00,True,True
E601043,CMP02,C100994,2025-11-20 09:10:00,True,False
E601044,CMP03,C100994,2025-12-05 08:40:00,False,False
E601045,CMP02,C100995,2025-11-20 09:10:00,True,False
E601046,CMP02,C100996,2025-11-20 09:10:00,False,False
E601047,CMP03,C100996,2025-12-05 08:40:00,True,True
E601048,CMP02,C100997,2025-11-20 09:10:00,True,False
E601049,CMP02,C100998,2025-11-20 09:10:00,True,False
E601050,CMP02,C100999,2025-11-20 09:10:00,True,False
E601051,CMP03,C100999,2025-12-05 08:40:00,False,True
