order_id,customer_id,order_ts,order_value,payment_method,is_refunded,is_chargeback,is_fraud_related
O801378,C100492,2025-11-05 21:47:46,24.99,credit_card,False,False,False
O801379,C100493,2025-11-02 17:13:22,129.99,paypal,False,False,False
O801380,C100493,2025-11-04 20:25:49,9.99,credit_card,False,False,False
O801381,C100493,2025-12-03 08:29:17,39.99,credit_card,False,False,False
O801382,C100494,2025-12-12 17:21:31,29.99,debit_card,False,False,False
O801383,C100494,2025-10-28 22:32:10,1199.0,credit_card,False,False,False
O801384,C100494,2025-11-13 14:53:09,9.99,debit_card,False,False,False
O801385,C100494,2025-11-27 15:10:56,19.99,credit_card,False,False,False
O801386,C100494,2025-11-30 15:43:01,9.99,credit_card,False,False,False
O801387,C100494,2025-11-16 12:47:02,19.99,credit_card,False,False,False
O801388,C100494,2025-12-03 14:47:04,19.99,credit_card,True,False,False
O801389,C100495,2025-11-20 14:23:51,12.99,credit_card,False,False,False
O801390,C100495,2025-11-27 21:05:47,49.99,credit_card,False,False,False
O801391,C100496,2025-11-08 21:02:15,149.99,debit_card,False,False,False
O801392,C100496,2025-10-22 14:33:14,39.99,credit_card,False,False,False
O801393,C100497,2025-11-08 21:13:57,99.99,paypal,False,False,False
O801394,C100498,2025-10-20 21:44:32,9.99,debit_card,False,False,False
O801395,C100498,2025-11-07 22:08:38,49.99,credit_card,False,False,False
O801396,C100499,2025-11-01 16:32:55,12.99,paypal,False,False,False
O801397,C100499,2025-10-22 15:48:43,19.99,paypal,False,False,False
O801398,C100499,2025-11-25 15:42:10,24.99,debit_card,False,False,False
O801399,C100499,2025-11-29 16:04:44,179.99,credit_card,False,False,False
O801400,C100500,2025-10-21 20:23:36,149.99,debit_card,False,False,False
O801401,C100500,2025-11-19 16:22:38,179.99,credit_card,False,False,False
O801402,C100500,2025-12-15 12:26:08,49.99,credit_card,False,False,False
O801403,C100501,2025-11-19 21:23:42,39.99,credit_card,False,False,False
O801404,C100502,2025-11-30 21:03:05,9.99,debit_card,False,False,False
O801405,C100502,2025-11-20 20:02:58,12.99,debit_card,False,False,False
O801406,C100503,2025-10-26 09:25:58,249.99,paypal,False,False,False
O801407,C100503,2025-10-25 12:37:57,9.99,credit_card,False,False,False
O801408,C100503,2025-11-11 13:43:19,179.99,credit_card,False,False,False
O801409,C100504,2025-12-10 09:55:57,39.99,credit_card,False,False,False
O801410,C100504,2025-12-02 10:22:19,29.99,paypal,False,False,False
O801411,C100505,2025-11-24 12:30:27,12.99,debit_card,False,False,False
O801412,C100505,2025-11-05 22:17:06,49.99,debit_card,False,False,False
O801413,C100505,2025-11-03 22:33:45,24.99,credit_card,False,False,False
O801414,C100505,2025-12-04 16:06:40,129.99,debit_card,True,False,False
O801415,C100506,2025-10-28 20:01:34,39.99,credit_card,False,False,False
O801416,C100507,2025-12-09 10:38:50,9.99,credit_card,False,False,False
O801417,C100507,2025-12-15 17:35:41,79.99,credit_card,False,False,False
O801418,C100508,2025-12-13 16:42:58,49.99,credit_card,False,False,False
O801419,C100508,2025-10-25 11:51:27,29.99,credit_card,False,False,False
O801420,C100508,2025-11-13 20:00:13,79.99,paypal,True,False,False
O801421,C100509,2025-11-25 15:23:14,89.99,credit_card,False,False,False
O801422,C100509,2025-10-22 17:40:41,9.99,debit_card,False,False,False
O801423,C100509,2025-12-12 11:30:24,79.99,credit_card,False,False,False
O801424,C100510,2025-10-15 16:47:34,24.99,credit_card,False,False,False
O801425,C100510,2025-12-10 12:10:57,29.99,paypal,False,False,False
O801426,C100511,2025-11-18 11:43:21,49.99,debit_card,True,False,False
O801427,C100511,2025-10-18 22:49:38,39.99,credit_card,False,False,False
O801428,C100512,2025-12-05 22:01:18,179.99,debit_card,False,False,False
O801429,C100512,2025-11-04 08:30:05,19.99,paypal,False,False,False
O801430,C100513,2025-11-29 17:57:58,129.99,paypal,False,False,False
O801431,C100513,2025-11-26 10:34:47,9.99,credit_card,False,False,False
O801432,C100513,2025-10-16 16:17:29,19.99,paypal,False,False,False
O801433,C100514,2025-12-09 14:35:08,179.99,credit_card,False,False,False
O801434,C100514,2025-10-17 12:23:54,29.99,credit_card,False,False,False
O801435,C100514,2025-11-08 20:54:50,9.99,credit_card,True,False,False
O801436,C100514,2025-12-02 11:20:19,49.99,paypal,False,False,False
O801437,C100515,2025-10-17 18:01:56,19.99,debit_card,False,False,False
O801438,C100515,2025-11-03 17:15:25,29.99,credit_card,False,False,False
O801439,C100516,2025-11-29 11:51:34,129.99,debit_card,False,False,False
O801440,C100517,2025-11-29 18:42:54,179.99,credit_card,False,False,False
O801441,C100517,2025-11-24 19:11:55,12.99,debit_card,False,False,False
O801442,C100517,2025-10-31 15:09:44,49.99,credit_card,False,False,False
O801443,C100518,2025-10-28 14:46:32,899.0,credit_card,False,False,False
O801444,C100518,2025-12-04 08:04:36,29.99,credit_card,False,False,False
O801445,C100518,2025-11-03 12:03:25,19.99,credit_card,False,False,False
O801446,C100519,2025-10-18 09:22:12,9.99,debit_card,True,False,False
O801447,C100520,2025-11-30 19:53:20,9.99,credit_card,False,False,False
O801448,C100520,2025-12-01 17:26:12,9.99,debit_card,False,False,False
O801449,C100520,2025-11-25 08:43:02,129.99,credit_card,False,False,False
O801450,C100520,2025-10-16 20:11:05,249.99,credit_card,False,False,False
O801451,C100521,2025-10-20 20:50:21,9.99,credit_card,False,False,False
O801452,C100521,2025-12-11 11:14:22,39.99,credit_card,False,False,False
O801453,C100522,2025-12-04 08:57:10,129.99,debit_card,False,False,False
O801454,C100523,2025-12-10 20:44:04,19.99,debit_card,False,False,False
O801455,C100523,2025-11-28 08:18:42,99.99,credit_card,False,False,False
O801456,C100524,2025-12-12 22:54:16,39.99,credit_card,False,False,False
O801457,C100524,2025-12-14 19:23:05,49.99,debit_card,False,False,False
O801458,C100524,2025-10-26 18:44:05,149.99,paypal,False,False,False
O801459,C100525,2025-12-09 17:15:56,12.99,debit_card,False,False,False
O801460,C100525,2025-12-11 17:50:14,29.99,debit_card,False,False,False
O801461,C100525,2025-11-21 22:27:18,79.99,credit_card,False,False,False
O801462,C100525,2025-10-27 15:07:00,12.99,credit_card,False,False,False
O801463,C100526,2025-10-16 11:27:16,9.99,debit_card,False,False,False
O801464,C100526,2025-11-21 17:16:36,29.99,debit_card,False,False,False
O801465,C100527,2025-12-01 12:51:51,9.99,paypal,False,False,False
O801466,C100527,2025-11-22 14:00:48,19.99,paypal,False,False,False
O801467,C100527,2025-12-08 11:12:28,9.99,credit_card,False,False,False
O801468,C100528,2025-11-01 08:21:12,29.99,credit_card,False,False,False
O801469,C100528,2025-11-30 21:05:54,49.99,paypal,False,False,False
O801470,C100528,2025-10-16 20:37:50,9.99,paypal,False,False,False
O801471,C100529,2025-10-27 17:20:10,49.99,credit_card,False,False,False
O801472,C100529,2025-11-09 20:05:40,19.99,credit_card,False,False,False
O801473,C100529,2025-11-04 20:46:30,39.99,debit_card,False,False,False
O801474,C100529,2025-12-03 09:02:57,39.99,credit_card,False,False,False
O801475,C100530,2025-11-12 17:19:56,24.99,credit_card,False,False,False
O801476,C100530,2025-11-12 22:31:09,12.99,paypal,False,False,False
O801477,C100531,2025-12-03 19:31:49,9.99,debit_card,False,False,False
O801478,C100532,2025-11-04 11:46:55,9.99,credit_card,False,False,False
O801479,C100533,2025-11-12 18:52:32,39.99,credit_card,False,False,False
O801480,C100533,2025-11-29 21:38:33,179.99,debit_card,False,False,False
O801481,C100534,2025-10-23 15:45:21,149.99,credit_card,False,False,False
O801482,C100534,2025-10-23 08:51:20,19.99,paypal,False,False,False
O801483,C100535,2025-10-25 12:12:23,12.99,credit_card,False,False,False
O801484,C100535,2025-12-15 21:39:29,29.99,credit_card,False,False,False
O801485,C100535,2025-11-29 11:37:36,19.99,credit_card,False,False,False
O801486,C100535,2025-11-20 10:54:35,19.99,credit_card,False,False,False
O801487,C100535,2025-11-18 20:02:00,99.99,debit_card,False,False,False
O801488,C100536,2025-10-27 20:56:34,19.99,debit_card,False,False,False
O801489,C100536,2025-12-08 08:53:45,39.99,paypal,False,False,False
O801490,C100536,2025-12-15 15:59:42,179.99,credit_card,False,False,False
O801491,C100537,2025-10-28 13:16:23,39.99,paypal,True,False,False
O801492,C100537,2025-11-27 14:56:59,9.99,credit_card,False,False,False
O801493,C100537,2025-11-21 17:16:05,29.99,credit_card,False,False,False
O801494,C100537,2025-10-26 17:39:31,39.99,credit_card,False,False,False
O801495,C100538,2025-12-10 13:09:58,39.99,credit_card,False,False,False
O801496,C100538,2025-10-20 10:45:32,899.0,paypal,False,False,False
O801497,C100539,2025-11-20 08:13:26,49.99,paypal,False,False,False
O801498,C100539,2025-10-19 11:35:49,99.99,credit_card,False,False,False
O801499,C100540,2025-10-19 10:28:26,149.99,paypal,False,False,False
O801500,C100540,2025-11-18 14:01:24,89.99,credit_card,False,False,False
O801501,C100541,2025-11-24 11:05:55,89.99,credit_card,False,False,False
O801502,C100541,2025-11-11 20:38:10,149.99,debit_card,False,False,False
O801503,C100541,2025-12-09 19:36:53,179.99,debit_card,False,False,False
O801504,C100541,2025-10-23 10:02:19,179.99,credit_card,False,False,False
O801505,C100541,2025-11-03 12:13:32,1199.0,paypal,False,False,False
O801506,C100542,2025-11-28 15:58:46,9.99,debit_card,False,False,False
O801507,C100542,2025-12-11 15:27:45,39.99,credit_card,False,False,False
O801508,C100543,2025-11-02 17:35:01,24.99,paypal,False,False,False
O801509,C100543,2025-11-06 11:10:03,19.99,credit_card,False,False,False
O801510,C100543,2025-11-18 16:10:17,49.99,credit_card,False,False,False
O801511,C100544,2025-11-12 20:11:56,9.99,credit_card,True,False,False
O801512,C100544,2025-12-09 21:34:38,89.99,debit_card,False,False,False
O801513,C100544,2025-12-07 19:12:35,49.99,credit_card,False,False,False
O801514,C100545,2025-11-07 08:19:36,9.99,credit_card,False,False,False
O801515,C100545,2025-10-15 21:19:09,39.99,credit_card,False,False,False
O801516,C100545,2025-11-26 13:51:32,129.99,credit_card,False,False,False
O801517,C100546,2025-11-20 14:27:52,29.99,credit_card,False,False,False
O801518,C100546,2025-11-28 16:46:26,149.99,credit_card,False,False,False
O801519,C100547,2025-10-24 22:09:00,179.99,credit_card,False,False,False
O801520,C100547,2025-11-01 15:34:07,499.0,credit_card,False,False,False
O801521,C100547,2025-11-29 10:11:17,12.99,credit_card,False,False,False
O801522,C100548,2025-11-16 12:30:30,149.99,debit_card,False,False,False
O801523,C100548,2025-12-13 20:59:09,24.99,debit_card,False,False,False
O801524,C100549,2025-11-06 19:59:25,249.99,credit_card,False,False,False
O801525,C100549,2025-11-22 14:48:57,39.99,paypal,False,False,False
O801526,C100549,2025-11-02 19:53:05,179.99,credit_card,False,False,False
O801527,C100550,2025-11-30 15:46:58,9.99,credit_card,False,False,False
O801528,C100551,2025-10-31 10:18:25,39.99,credit_card,False,False,False
O801529,C100551,2025-10-27 16:09:37,39.99,paypal,False,False,False
O801530,C100551,2025-10-22 21:17:29,12.99,debit_card,False,False,False
O801531,C100551,2025-11-13 17:28:20,179.99,credit_card,False,False,False
O801532,C100552,2025-11-07 13:19:34,12.99,credit_card,False,False,False
O801533,C100553,2025-10-18 15:25:59,49.99,credit_card,False,False,False
O801534,C100553,2025-11-01 10:40:12,179.99,paypal,False,False,False
O801535,C100553,2025-10-19 08:48:04,149.99,paypal,True,False,False
O801536,C100554,2025-12-10 16:47:23,89.99,credit_card,False,False,False
O801537,C100554,2025-10-23 17:13:54,19.99,debit_card,False,False,False
O801538,C100555,2025-11-11 08:29:00,12.99,credit_card,False,False,False
O801539,C100555,2025-11-26 08:52:55,29.99,debit_card,True,False,False
O801540,C100556,2025-11-05 13:07:20,29.99,debit_card,True,False,False
O801541,C100556,2025-10-27 18:04:54,12.99,paypal,True,False,False
O801542,C100557,2025-11-15 21:46:13,29.99,paypal,False,False,False
O801543,C100557,2025-10-26 10:02:09,12.99,paypal,False,False,False
O801544,C100557,2025-11-30 20:39:00,24.99,credit_card,False,False,False
O801545,C100557,2025-12-10 15:24:52,79.99,paypal,False,False,False
O801546,C100558,2025-11-15 11:52:20,129.99,credit_card,False,False,False
O801547,C100558,2025-11-21 14:29:22,89.99,credit_card,False,False,False
O801548,C100559,2025-10-23 14:24:36,1199.0,credit_card,False,False,False
O801549,C100559,2025-10-18 16:57:51,29.99,debit_card,False,False,False
O801550,C100560,2025-12-04 13:21:28,29.99,paypal,False,False,False
O801551,C100560,2025-11-21 21:44:14,19.99,paypal,False,False,False
O801552,C100560,2025-12-09 19:58:45,12.99,debit_card,False,False,False
O801553,C100560,2025-12-10 21:39:53,129.99,credit_card,False,False,False
O801554,C100561,2025-11-03 12:59:04,12.99,debit_card,False,False,False
O801555,C100561,2025-11-05 20:34:20,19.99,debit_card,False,False,False
O801556,C100562,2025-12-03 20:58:09,9.99,credit_card,False,False,False
O801557,C100562,2025-12-05 22:58:21,9.99,debit_card,True,False,False
O801558,C100562,2025-12-10 09:29:05,9.99,credit_card,False,False,False
O801559,C100563,2025-11-07 12:48:18,24.99,credit_card,False,False,False
O801560,C100564,2025-12-07 12:01:36,149.99,credit_card,False,False,False
O801561,C100564,2025-12-09 19:54:13,89.99,credit_card,False,False,False
O801562,C100565,2025-10-20 17:05:07,24.99,credit_card,False,False,False
O801563,C100565,2025-10-17 12:56:40,19.99,credit_card,False,False,False
O801564,C100566,2025-12-09 18:22:41,9.99,credit_card,False,False,False
O801565,C100566,2025-12-02 09:27:38,99.99,credit_card,False,False,False
O801566,C100566,2025-12-13 15:28:45,149.99,debit_card,False,False,False
O801567,C100567,2025-11-02 16:24:34,89.99,credit_card,False,False,False
O801568,C100568,2025-12-01 09:53:07,12.99,paypal,False,False,False
O801569,C100568,2025-10-24 13:21:10,12.99,credit_card,False,False,False
O801570,C100568,2025-10-30 10:28:58,39.99,debit_card,False,False,False
O801571,C100568,2025-11-09 13:46:40,12.99,credit_card,False,False,False
O801572,C100568,2025-10-26 13:49:49,249.99,credit_card,False,False,False
O801573,C100569,2025-10-25 14:52:43,24.99,credit_card,False,False,False
O801574,C100569,2025-10-23 18:25:57,149.99,debit_card,False,False,False
O801575,C100569,2025-11-14 11:48:24,29.99,credit_card,False,False,False
O801576,C100569,2025-12-14 17:17:05,9.99,credit_card,False,False,False
O801577,C100569,2025-12-12 09:22:48,24.99,credit_card,False,False,False
O801578,C100569,2025-11-26 08:34:31,12.99,debit_card,False,False,False
O801579,C100570,2025-11-27 16:14:05,24.99,debit_card,True,False,False
O801580,C100571,2025-11-03 10:16:01,19.99,credit_card,False,False,False
O801581,C100571,2025-10-15 15:22:58,179.99,credit_card,False,False,False
O801582,C100572,2025-10-18 13:40:18,29.99,credit_card,False,False,False
O801583,C100572,2025-12-12 13:29:04,99.99,debit_card,False,False,False
O801584,C100572,2025-11-01 09:36:29,49.99,debit_card,False,False,False
O801585,C100572,2025-10-16 11:34:33,249.99,paypal,False,False,False
O801586,C100572,2025-11-17 12:07:18,24.99,credit_card,False,False,False
O801587,C100572,2025-10-16 09:18:20,49.99,credit_card,False,False,False
O801588,C100572,2025-12-15 12:49:37,29.99,credit_card,False,False,False
O801589,C100573,2025-11-12 15:15:57,9.99,credit_card,False,False,False
O801590,C100574,2025-11-10 20:35:30,24.99,debit_card,False,False,False
O801591,C100574,2025-11-24 20:22:24,9.99,paypal,False,False,False
O801592,C100575,2025-11-17 17:54:42,99.99,debit_card,False,False,False
O801593,C100575,2025-10-22 18:57:03,24.99,debit_card,False,False,False
O801594,C100576,2025-11-16 21:48:30,49.99,credit_card,False,False,False
O801595,C100576,2025-12-05 17:46:14,89.99,paypal,False,False,False
O801596,C100576,2025-11-27 10:49:09,29.99,credit_card,False,False,False
O801597,C100577,2025-12-10 12:58:34,249.99,debit_card,False,False,False
O801598,C100578,2025-11-16 11:00:09,24.99,credit_card,False,False,False
O801599,C100578,2025-11-04 12:55:34,29.99,debit_card,False,False,False
O801600,C100578,2025-12-15 20:46:44,99.99,paypal,False,False,False
O801601,C100579,2025-12-12 11:01:51,39.99,debit_card,False,False,False
O801602,C100579,2025-11-05 15:32:19,39.99,credit_card,False,False,False
O801603,C100580,2025-10-28 19:58:30,149.99,credit_card,False,False,False
O801604,C100580,2025-12-02 19:17:59,19.99,debit_card,False,False,False
O801605,C100580,2025-11-08 20:49:39,19.99,credit_card,False,False,False
O801606,C100581,2025-10-26 22:35:14,89.99,paypal,False,False,False
O801607,C100581,2025-10-26 13:00:40,24.99,credit_card,False,False,False
O801608,C100581,2025-10-21 14:21:45,129.99,credit_card,False,False,False
O801609,C100581,2025-11-30 19:48:32,1499.0,credit_card,False,False,False
O801610,C100582,2025-10-30 18:17:27,29.99,credit_card,False,False,False
O801611,C100582,2025-10-17 21:17:58,499.0,credit_card,False,False,False
O801612,C100583,2025-10-31 17:42:47,149.99,credit_card,False,False,False
O801613,C100583,2025-11-26 11:34:27,79.99,paypal,False,False,False
O801614,C100583,2025-10-18 09:19:31,49.99,credit_card,False,False,False
O801615,C100583,2025-10-26 12:19:32,19.99,credit_card,False,False,False
O801616,C100583,2025-11-21 09:51:08,49.99,credit_card,True,False,False
O801617,C100584,2025-11-09 14:56:46,39.99,credit_card,False,False,False
O801618,C100584,2025-12-04 12:18:33,29.99,credit_card,False,False,False
O801619,C100585,2025-11-11 14:18:23,19.99,debit_card,False,False,False
O801620,C100585,2025-12-01 22:59:06,699.0,credit_card,False,False,False
O801621,C100585,2025-12-09 19:13:38,249.99,credit_card,False,False,False
O801622,C100585,2025-10-19 22:05:46,19.99,credit_card,False,False,False
O801623,C100586,2025-12-11 16:47:19,129.99,credit_card,False,False,False
O801624,C100586,2025-10-17 13:18:30,9.99,debit_card,False,False,False
O801625,C100586,2025-12-02 18:30:29,99.99,debit_card,False,False,False
O801626,C100586,2025-11-12 08:03:50,49.99,paypal,False,False,False
O801627,C100587,2025-11-21 08:16:58,24.99,credit_card,False,False,False
O801628,C100587,2025-11-26 18:58:36,89.99,paypal,False,False,False
O801629,C100587,2025-11-12 11:55:32,12.99,paypal,False,False,False
O801630,C100588,2025-12-08 22:17:51,9.99,paypal,False,False,False
O801631,C100589,2025-12-05 11:19:39,29.99,credit_card,False,False,False
O801632,C100590,2025-12-13 22:18:10,9.99,credit_card,False,False,False
O801633,C100590,2025-10-31 21:55:15,9.99,debit_card,True,False,False
O801634,C100590,2025-11-11 13:09:20,49.99,credit_card,False,False,False
O801635,C100590,2025-11-12 09:04:15,19.99,paypal,False,False,False
O801636,C100591,2025-11-02 22:12:39,149.99,credit_card,False,False,False
O801637,C100591,2025-10-16 17:14:50,39.99,credit_card,False,False,False
O801638,C100591,2025-11-27 12:33:27,49.99,debit_card,False,False,False
O801639,C100591,2025-12-14 11:17:03,9.99,credit_card,False,False,False
O801640,C100591,2025-11-06 19:54:10,129.99,credit_card,False,False,False
O801641,C100592,2025-11-23 12:19:29,699.0,debit_card,False,False,False
O801642,C100592,2025-12-14 19:29:36,89.99,credit_card,False,False,False
O801643,C100593,2025-10-18 13:53:24,24.99,credit_card,False,False,False
O801644,C100593,2025-10-20 17:12:21,9.99,credit_card,True,False,False
O801645,C100594,2025-10-29 08:06:22,129.99,debit_card,True,False,False
O801646,C100594,2025-10-24 16:10:09,499.0,debit_card,False,False,False
O801647,C100594,2025-10-26 11:56:23,179.99,credit_card,False,False,False
O801648,C100594,2025-11-09 10:14:36,179.99,debit_card,False,False,False
O801649,C100594,2025-12-02 12:18:47,49.99,paypal,False,False,False
O801650,C100594,2025-12-11 10:28:39,49.99,credit_card,False,False,False
O801651,C100595,2025-10-18 22:46:17,24.99,credit_card,False,False,False
O801652,C100595,2025-11-11 10:52:36,89.99,credit_card,False,False,False
O801653,C100595,2025-11-28 20:05:23,1499.0,debit_card,False,False,False
O801654,C100596,2025-11-10 19:39:09,39.99,credit_card,False,False,False
O801655,C100596,2025-12-12 17:25:38,149.99,paypal,False,False,False
O801656,C100597,2025-10-18 19:25:06,9.99,debit_card,False,False,False
O801657,C100598,2025-12-05 09:05:07,24.99,debit_card,False,False,False
O801658,C100598,2025-10-20 08:36:21,12.99,credit_card,False,False,False
O801659,C100598,2025-10-26 08:41:48,49.99,credit_card,False,False,False
O801660,C100599,2025-11-04 13:15:47,149.99,paypal,False,False,False
O801661,C100599,2025-11-22 17:15:56,49.99,credit_card,False,False,False
O801662,C100600,2025-11-12 11:06:04,249.99,credit_card,False,False,False
O801663,C100600,2025-10-17 13:10:41,39.99,credit_card,False,False,False
O801664,C100600,2025-11-11 17:46:58,129.99,credit_card,False,False,False
O801665,C100601,2025-12-02 11:38:16,49.99,credit_card,True,False,False
O801666,C100601,2025-12-12 17:44:49,249.99,debit_card,False,False,False
O801667,C100602,2025-12-13 14:16:21,19.99,paypal,False,False,False
O801668,C100602,2025-10-26 19:02:47,89.99,debit_card,False,False,False
O801669,C100602,2025-12-13 15:15:24,19.99,debit_card,False,False,False
O801670,C100602,2025-11-09 09:03:47,39.99,debit_card,False,False,False
O801671,C100602,2025-10-18 10:26:59,99.99,credit_card,False,False,False
O801672,C100603,2025-11-25 19:30:42,19.99,credit_card,False,False,False
O801673,C100603,2025-10-27 08:00:06,399.0,credit_card,False,False,False
O801674,C100604,2025-11-27 17:31:40,149.99,credit_card,False,False,False
O801675,C100604,2025-12-10 13:41:37,29.99,credit_card,False,False,False
O801676,C100605,2025-10-20 18:47:20,9.99,paypal,False,False,False
O801677,C100605,2025-11-02 14:54:14,39.99,debit_card,False,False,False
O801678,C100605,2025-11-24 14:38:07,49.99,paypal,False,False,False
O801679,C100605,2025-11-09 18:21:09,24.99,credit_card,False,False,False
O801680,C100605,2025-11-04 15:43:43,79.99,credit_card,False,False,False
O801681,C100606,2025-11-11 09:50:15,79.99,credit_card,False,False,False
O801682,C100606,2025-11-17 15:03:56,19.99,credit_card,False,False,False
O801683,C100606,2025-11-06 11:41:13,39.99,paypal,True,False,False
O801684,C100606,2025-12-09 19:29:24,129.99,credit_card,False,False,False
O801685,C100606,2025-11-24 17:15:40,39.99,credit_card,False,False,False
O801686,C100607,2025-10-21 15:29:15,39.99,credit_card,False,False,False
O801687,C100607,2025-11-07 21:56:10,9.99,debit_card,False,False,False
O801688,C100608,2025-10-16 20:01:21,19.99,debit_card,False,False,False
O801689,C100608,2025-10-22 11:17:21,99.99,debit_card,False,False,False
O801690,C100609,2025-10-26 13:46:49,249.99,credit_card,False,False,False
O801691,C100610,2025-12-07 10:46:56,249.99,credit_card,False,False,False
O801692,C100610,2025-12-11 15:53:06,79.99,credit_card,True,False,False
O801693,C100610,2025-11-27 22:09:52,49.99,debit_card,False,False,False
O801694,C100611,2025-11-22 12:33:08,19.99,credit_card,False,False,False
O801695,C100611,2025-11-25 12:33:11,49.99,paypal,False,False,False
O801696,C100612,2025-11-05 22:45:58,249.99,credit_card,False,False,False
O801697,C100612,2025-11-12 16:14:32,9.99,credit_card,False,False,False
O801698,C100612,2025-11-04 15:06:53,39.99,debit_card,False,False,False
O801699,C100612,2025-11-23 12:35:28,29.99,debit_card,False,False,False
O801700,C100612,2025-10-16 21:38:34,149.99,credit_card,True,False,False
O801701,C100612,2025-10-17 08:23:35,24.99,credit_card,False,False,False
O801702,C100613,2025-11-17 15:39:13,12.99,credit_card,False,False,False
O801703,C100613,2025-10-30 17:58:41,12.99,credit_card,False,False,False
O801704,C100613,2025-11-26 10:52:24,29.99,debit_card,False,False,False
O801705,C100614,2025-10-22 08:37:12,9.99,debit_card,False,False,False
O801706,C100614,2025-11-06 08:30:55,39.99,paypal,False,False,False
O801707,C100614,2025-11-25 16:46:30,9.99,debit_card,False,False,False
O801708,C100615,2025-10-21 18:22:44,24.99,credit_card,False,False,False
O801709,C100615,2025-10-18 17:41:49,19.99,credit_card,False,False,False
O801710,C100615,2025-10-19 12:24:33,49.99,credit_card,False,False,False
O801711,C100615,2025-11-19 08:05:58,39.99,credit_card,False,False,False
O801712,C100616,2025-12-01 20:25:47,99.99,debit_card,False,False,False
O801713,C100616,2025-11-27 16:18:04,249.99,credit_card,False,False,False
O801714,C100616,2025-11-05 22:50:24,249.99,debit_card,False,False,False
O801715,C100616,2025-10-16 16:02:37,699.0,credit_card,False,False,False
O801716,C100617,2025-11-29 08:12:15,79.99,debit_card,False,False,False
O801717,C100617,2025-11-03 09:48:51,12.99,debit_card,False,False,False
O801718,C100617,2025-10-31 19:35:57,9.99,credit_card,False,False,False
O801719,C100617,2025-10-21 14:48:23,9.99,credit_card,False,False,False
O801720,C100618,2025-12-09 12:30:54,12.99,credit_card,False,False,False
O801721,C100618,2025-10-19 19:20:07,99.99,credit_card,False,False,False
O801722,C100619,2025-10-28 13:52:35,9.99,credit_card,False,False,False
O801723,C100619,2025-11-22 20:19:13,149.99,credit_card,False,False,False
O801724,C100620,2025-11-29 10:11:12,39.99,credit_card,False,False,False
O801725,C100620,2025-12-08 17:42:42,149.99,credit_card,False,False,False
O801726,C100621,2025-12-12 14:10:03,39.99,paypal,False,False,False
O801727,C100621,2025-10-17 10:54:24,39.99,paypal,False,False,False
O801728,C100621,2025-11-04 19:56:14,49.99,credit_card,False,False,False
O801729,C100621,2025-12-06 22:24:04,29.99,debit_card,False,False,False
O801730,C100622,2025-10-15 09:28:35,12.99,credit_card,False,False,False
O801731,C100622,2025-11-02 11:46:34,12.99,debit_card,False,False,False
O801732,C100623,2025-11-03 17:52:04,249.99,paypal,False,False,False
O801733,C100624,2025-11-22 12:55:01,49.99,paypal,False,False,False
O801734,C100624,2025-11-23 11:54:43,29.99,paypal,False,False,False
O801735,C100624,2025-12-11 11:38:55,49.99,debit_card,False,False,False
O801736,C100624,2025-11-18 08:39:53,12.99,debit_card,False,False,False
O801737,C100625,2025-12-12 10:44:40,39.99,debit_card,False,False,False
O801738,C100625,2025-10-19 14:08:08,149.99,credit_card,False,False,False
O801739,C100626,2025-10-15 18:13:10,24.99,credit_card,False,False,False
O801740,C100626,2025-10-19 19:10:47,79.99,credit_card,True,False,False
O801741,C100627,2025-10-17 14:07:54,24.99,credit_card,False,False,False
O801742,C100627,2025-12-10 17:49:21,12.99,credit_card,False,False,False
O801743,C100627,2025-12-06 17:27:35,149.99,paypal,False,False,False
O801744,C100628,2025-12-03 16:39:57,899.0,credit_card,False,False,False
O801745,C100628,2025-11-21 21:40:51,29.99,credit_card,False,False,False
O801746,C100628,2025-12-11 08:37:42,49.99,credit_card,False,False,False
O801747,C100628,2025-10-28 13:44:20,9.99,credit_card,False,False,False
O801748,C100629,2025-12-07 22:16:56,9.99,debit_card,False,False,False
O801749,C100629,2025-11-04 09:43:52,9.99,credit_card,False,False,False
O801750,C100629,2025-11-25 15:26:12,12.99,debit_card,False,False,False
O801751,C100629,2025-10-22 09:44:47,179.99,paypal,False,False,False
O801752,C100629,2025-10-23 08:44:07,39.99,credit_card,False,False,False
O801753,C100630,2025-10-16 19:53:18,49.99,credit_card,False,False,False
O801754,C100630,2025-12-10 18:11:07,24.99,credit_card,False,False,False
O801755,C100630,2025-12-15 20:28:08,39.99,credit_card,False,False,False
O801756,C100631,2025-12-05 13:24:04,29.99,credit_card,False,False,False
O801757,C100631,2025-12-01 22:00:03,29.99,paypal,False,False,False
O801758,C100631,2025-12-01 12:39:22,24.99,debit_card,False,False,False
O801759,C100631,2025-10-31 08:16:07,49.99,paypal,False,False,False
O801760,C100632,2025-12-01 14:40:16,149.99,paypal,False,False,False
O801761,C100632,2025-10-15 16:44:22,179.99,debit_card,False,False,False
O801762,C100632,2025-11-04 15:26:40,79.99,paypal,False,False,False
O801763,C100632,2025-12-06 17:53:59,24.99,credit_card,False,False,False
O801764,C100632,2025-12-01 16:28:35,29.99,paypal,False,False,False
O801765,C100633,2025-11-05 11:36:59,29.99,paypal,False,False,False
O801766,C100633,2025-12-10 10:40:20,19.99,credit_card,False,False,False
